,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
Motor current axis 1 (A),0.07864809286347745,0.0548312672371056,-0.11535769762164026,0.0413009410510479,-0.004039976106906132,0.007297654472172464,0.012237632178172657,-0.055166308631227214,-0.0799087828183688,0.09709481508821774,0.0818501952208663,-0.029100092105561227,-0.026805598665073916,-0.0068315382701115085,0.02771470773066502,-0.04881415762146657,-0.00848483038895272,-0.04262837454464097,0.14888480689359757,0.0073899400681038604,-0.04482672036687434,0.15878196001536987,0.03214354200394297,0.15170578121101697,0.07296716787491389,0.027463572185368545,0.007572906105056093,0.06420532913882203,-0.05040989572647869,0.06453394176342402,-0.0031018680572205415,-0.007587234747553288,-0.17532452919845154,-0.15285249063118192,0.0803728590848166,-0.010003273584593908,-0.11398230747492241,0.08907282388331587
Motor current axis 2 (A),0.0679306814381148,0.12048336133570907,-0.1159317264855536,0.05223251875564501,-0.0038581508141285552,0.023407751873399656,-0.0005945162486482628,-0.03659857288499235,-0.06815221053627189,0.09452190418148873,0.0338701021655656,-0.04277894885519058,0.029832058935214237,0.02342555856058048,0.052762910930208164,-0.003334629786237068,-0.0009045103319349247,-0.009324793635250185,0.0765859614041177,0.004058487739332425,-0.08140006325331395,0.16022807393933236,0.04290333604927018,0.14670406201269787,0.05289963764630502,0.03159863198755691,0.006761500785722893,0.04612835597657099,-0.0009118569275046244,0.04885720196956551,0.04083483377368228,-0.0017603440492830191,-0.16337997207413546,-0.17700824807386464,0.03673357961602939,-0.009357267617425422,0.007449138667261178,0.03735702361024555
Motor current axis 3 (A),0.06255143200022346,0.1340426585736902,-0.11480530488531585,0.04948995662648148,-0.004942298333032639,0.01847401692738143,-0.012440673422733672,-0.011461341022254838,-0.06958268451243625,0.07642708140421951,0.015216736663726083,-0.04784756077942668,0.05967752886084872,0.03672144299728137,0.06154363958519058,0.011948810992471283,0.0014820450461835192,-0.016159310066440464,0.07390160310594768,0.018471938322193408,-0.07928284231815448,0.15613841145787455,0.04312345276187328,0.15714350604993418,0.06552297012295516,0.03068502497084405,0.00687337111389839,0.05134613923385245,-0.009340061425945036,0.054414121502325934,0.047958335851282785,0.002904175530426746,-0.17254070303964533,-0.17837335317358471,0.024965453790735913,-0.025534460302079193,0.01596906092144068,0.03898393293168238
"Current L1 / U, min (A)",0.12334327478317253,-0.039736938576855514,-0.009412488317787366,0.05498882010812622,0.005175237616628058,0.0172304316358601,-0.06632902536671602,-0.02041719699423914,-0.015446880306517327,0.04189147846483895,-0.05297775462290437,0.010433738630350069,-0.012175180119778785,0.016421855110385027,0.05952961260730594,0.028374210416858125,0.005078126641924476,0.023807742013993848,-0.03318935387760548,0.03849197884661585,0.020611320128171504,-0.029565220157948335,-0.004608735409103304,0.01189602274403171,-0.02106039271049205,0.010171006871028426,-0.0008799821705249983,-0.0183360961221761,-0.002047677829904249,-0.003047897030476327,-0.0026417606908469542,0.002896411016408803,0.013528724143501356,-0.02317174020368431,0.0012074616753011622,-0.012559421415182764,-0.00394312659566705,-0.017086902578240113
"Current L1 / U, max (A)",0.1303400183003866,0.023326491566268655,0.0093838704033201,-0.013150947945672968,-0.0011235681262081708,-0.015500304703950847,0.029827433046799127,-0.019475846246497234,0.016452899118217353,-0.010952098635340808,0.008272435711885712,0.016984808813429425,-0.002259826687053665,0.0015964399039409228,0.00343480545335393,-0.01064573463892962,-0.0025128984774548105,-0.030230551578421444,0.01602944974922902,-0.012250572361954329,0.0037747185346831778,-0.0034871288423484643,-0.010207848171988144,0.01570759048425854,-0.008258636661197374,0.00588930758818354,0.003973337684082496,-0.00830667890960949,0.01652065999700754,0.018563180226350118,0.034866997145605885,-0.005740552994940546,-0.029465540914669554,0.03523467201283631,-0.005015122042256789,0.006658396746042516,0.010884887817374898,0.02061187071800695
"Current L1 / U, StdDev (A)",0.10463220657167219,0.08266524903455985,0.020779299229308844,-0.06944657704768704,-0.006625460148360655,-0.03675042998035648,0.11404056132169611,-0.013827051752267705,0.03404126955148702,-0.053389103885446924,0.07438414317598735,0.01847648126247065,0.0032473517189520037,-0.015551273978267737,-0.051677843397364184,-0.04085105086246394,-0.008552457465703244,-0.07991824147012304,0.06321896305561626,-0.062112314170215274,-0.015294372725510767,0.03478252985211837,-0.013475958346099234,0.019683808948511728,0.007150513742629594,0.00617971008138039,0.0056557209436356,0.0019756854268635545,0.026658453133805528,0.049105041884135565,0.05790507140768666,-0.013217968785697948,-0.08976570450146724,0.08536280830272014,-0.013800665722400374,0.025237995632176064,0.02348896243271773,0.05681022454728585
"Current L2 / V, max (A)",0.09609998284165269,0.0461334015432331,0.002870852460917355,-0.02353745562902598,-0.004979509832286341,0.0015487184547246368,-0.016453554037887088,0.15773651518214604,-0.03833058587185229,-0.09730683884477434,-0.05817261130392621,-0.021412865383355583,-0.1159817072744812,-0.10246763446418332,-0.1532646609285435,-0.11071196357621652,-0.004909954857133838,0.19627786265147978,0.004119906712694483,0.06049938892810613,-0.12734763130686771,-0.03822172958608531,0.04781454807304379,0.052851900419754044,0.007530712012165534,0.020965660391951683,0.0028745950288067558,0.014274823652079358,0.01438755677536238,0.02669666048521283,0.03163138912374661,-0.008019255162128772,-0.018885050468832803,0.009546386450036946,0.004542376569983159,-0.053515235459898135,0.01146358241654949,0.0332828333435472
"Current L3 / W, max (A)",0.09613407562951305,0.04595217072512762,0.002863070112529441,-0.02381908549509257,-0.004978316216286846,0.001654539983973535,-0.016374517356133673,0.15745828852451466,-0.03846158855233922,-0.09726117309679323,-0.057718343462895595,-0.021152642557753367,-0.11622634014418155,-0.10257120658242955,-0.15344207487037992,-0.11063944303123749,-0.004903828048132087,0.19620661750059964,0.0045560387110725135,0.06100700472661207,-0.1273729523586648,-0.037851991169110255,0.04798009952231348,0.053162821524688916,0.007414611211966164,0.020923408027240194,0.002825934319076206,0.014234847618761572,0.0142502241213935,0.026526893349123774,0.03167681704471498,-0.008056347791716666,-0.01869754718176575,0.0095849019446692,0.004731866590223745,-0.05371391976159919,0.011019312003466657,0.033444129416556445
"Current L2 / V, min (A)",0.09138243266751964,-0.00223843801902789,-0.012038822069516009,0.02430668225980035,-0.0012117603121836972,0.012606136165750135,-0.08368563872099656,0.14753668584078672,-0.06525332339303799,-0.06212946831817681,-0.09565715690664589,-0.02549327032357281,-0.11039615332078064,-0.07494368331849298,-0.08505328593955902,-0.06719290870612953,-0.0008255110200142291,0.19638350463940407,-0.01933514855019973,0.10898743218231506,-0.08920331491131785,-0.09405095498872085,0.0431806659958233,0.06628517965790581,0.0015888540834632092,0.012757230671173288,-0.004067718411255479,0.002262080999574631,-0.08287338759399182,0.01790035385907105,-0.03060119093805195,0.002080485219129971,0.019923120988644502,-0.12459700409865376,-0.008267849673369075,-0.06349914933919056,-0.17844875022695816,0.032797749070598584
"Current L2 / V, StdDev (A)",0.07840814071236366,0.08741269455404176,0.014266591340294881,-0.05711295005291343,-0.006979633794985845,-0.0013689850383327268,0.04434253247651114,0.14335055900017363,-0.016771987032674185,-0.10613374603204308,-0.01127184521583128,-0.016757410256353963,-0.08976255849256984,-0.10406692492725836,-0.18109429229734123,-0.11931703488256772,-0.007337950002701059,0.14275316272701954,0.02389309806996781,-0.0024403430912694536,-0.1359822476447091,0.02543779254391055,0.04165446564849956,0.027384913735413366,0.0088587064081929,0.028579009467083985,0.004858886873081945,0.01764290855449349,0.0948250903719922,0.03906790288175535,0.07861195748161381,-0.017311084142531404,-0.06934548269240154,0.1362860493968421,0.016595316426207905,-0.03706930565159957,0.18383901544345832,0.027412952687547155
"Current L3 / W, min (A)",0.09135672466020713,-0.002255082882170487,-0.012160202758418469,0.02424097803352646,-0.0012184759209498599,0.01296731163528632,-0.08404853888595955,0.1480857701891327,-0.06536083846057933,-0.06257324830597459,-0.09577329252238904,-0.025288719229730396,-0.11007634164060578,-0.07479847058634885,-0.0850091983569845,-0.06661525144942035,-0.000758110992667026,0.19588538062811683,-0.019373600368318672,0.10863293417556903,-0.08929760973996635,-0.09360144577901403,0.04339366940740851,0.06631489979291227,0.0014324379507623386,0.012711161415800538,-0.004166325448820464,0.0021006042441319844,-0.08283915122405534,0.01767290635638053,-0.030264192124835786,0.002016894895522016,0.02032867002847665,-0.12467324434616243,-0.007548710817022452,-0.06280031107567352,-0.17788725222273838,0.03234989217427393
"Current L3 / W, StdDev (A)",0.07834685687328456,0.08719657818345442,0.014612649632097305,-0.05774415138767819,-0.006986183026861735,-0.0015734776125244055,0.04495308526551204,0.14279811776727802,-0.016713181597730525,-0.10592321004413474,-0.010589564045287651,-0.016449232933919804,-0.08977987517885545,-0.1040289296030905,-0.18137800979849075,-0.11958008329866776,-0.007376779458093979,0.14255596409830773,0.024535301738578718,-0.0018093833438886727,-0.1361282062282683,0.025998776867095938,0.04173619166737494,0.027711424924196378,0.008864835280266232,0.028506080461927458,0.0049198868773236825,0.017700809380568887,0.09512799299508229,0.03908944542343575,0.07880098971426829,-0.01735076628335053,-0.06956782456735239,0.1370184618897056,0.016322357444651374,-0.03804401113651962,0.18378635411765837,0.02786114461458578
Rotor speed (RPM),0.12765726248471843,-0.029636100752534686,0.04962959095824518,0.0035030575576744773,0.0035594420612871363,-0.006259273709081895,-0.008952094857949575,-0.007060795832345379,0.001538196039584157,-0.007381732275550739,-0.00726551494107339,0.03585860623962734,-0.018223627266870945,0.0022175466415006967,0.02040525394349298,0.04076562152198095,0.0043368858376428435,-0.008941543598703727,-0.028041181139618985,0.023222298887720746,0.030904723929285602,-0.04285598729230081,-0.015968762423542594,0.008889010092272151,-0.02481486421597766,0.0023206154592594064,-0.0009039305497892591,-0.016290347914372998,0.001028506710068721,-0.03211895743268283,0.002790191532312648,0.00581338976412368,0.025040568451992904,-0.013169899179958498,-0.0060542990117804065,0.01794035827006217,0.03855325179680223,0.010471885177608118
Generator RPM (RPM),0.12765742425389642,-0.03022348598044029,0.04928763172099941,0.0034433562321349925,0.003557308851256055,-0.0064487207647512396,-0.008819936366421094,-0.006985985433030869,0.0012661941775853087,-0.007285935349698624,-0.006903003825284499,0.035893194454982895,-0.01833724680849743,0.0021998098262746174,0.020535303373664777,0.04075732216201731,0.0043055049457916056,-0.008951317008468296,-0.027898786059006357,0.023318278570882915,0.030852784689139476,-0.042833240864954304,-0.015980087583459274,0.009061223987530915,-0.024521692126349266,0.0022673201533596685,-0.0008870526652783265,-0.01610356949918167,0.0010416736788970097,-0.032175067746381146,0.0026122371986514806,0.005927212167287597,0.025064601448093325,-0.013287400331241204,-0.006312274045449393,0.01769728439426909,0.03850254259781016,0.010417106277742161
Gearbox speed (RPM),0.12764772402590213,-0.02969168139685514,0.04971296681629392,0.003479736643668021,0.0035619374844434158,-0.006259863632764325,-0.008976085303009619,-0.007045436071712262,0.0015263472006346655,-0.007394087071973738,-0.007145031146208139,0.03585455180968113,-0.018210025972135026,0.0022203244694674203,0.02036688358820443,0.040773256096523575,0.004321773760198597,-0.008989131147867542,-0.027997231923653238,0.02327459820396044,0.03081577155784697,-0.04284162574423355,-0.015922581674145415,0.008817483547798724,-0.02470473674056526,0.002281275833590453,-0.0009108515553741007,-0.01620975798003125,0.0009939944359945423,-0.03217496255035615,0.0027114212790124888,0.005845962600567527,0.024959083686981756,-0.013280728312161835,-0.00598989956541622,0.017946569862640666,0.03851815754244727,0.010500953988589516
"Generator RPM, Max (RPM)",0.12066075853693696,-0.02062397681852998,0.07821652712221139,-0.042836743694910515,0.0007543904059000129,-0.03151377881401544,0.042567555558744766,-0.0064369008544819415,0.013904320394452626,-0.032220866229388426,0.01633315358443527,0.03727071818499169,-0.009017458230080135,0.00036765262253086605,0.00802915674504237,0.0325001847544607,0.0030135054217080848,-0.027018659576650936,-0.01358726369361846,0.02448583114023401,0.030213889837630004,-0.053615228578260676,-0.022357281957686808,0.021267195604018654,-0.026315346814502524,0.0016113780496905886,0.0034338227956059453,-0.01108667022942135,-0.004800638899405511,-0.04720803896764135,-0.004901304229284521,0.010082723063196254,0.029238851501312023,-0.03422160448508016,-0.025059832930721507,0.02316402951205157,0.03541945481856841,0.045785209774602306
"Generator RPM, Min (RPM)",0.12197772940619134,-0.04618544214175463,0.012993569981210627,0.0555483728243817,0.006573893089138047,0.019220559320721396,-0.06989144058931296,-0.007847697850027095,-0.021820750199471564,0.03039921764137988,-0.04105512413885359,0.024349053414266054,-0.02373588914686317,0.008458853284336331,0.04785276032148714,0.05497253085185503,0.00818201939179916,0.0261149633119119,-0.04870865862124412,0.044095978544774095,0.029337290151858465,-0.043761746663360815,-0.008549955192712056,0.0072354004810820435,-0.02733523819037552,0.00395188651693483,-0.0029765889525641617,-0.02067572303786199,-0.00036770831157514547,-0.0351129266501412,-0.0013859628379400812,0.004777599232016369,0.045045212374229274,-0.02772391600595459,0.010034286456660404,0.0022434395181531,0.030149742232531546,-0.0245019795564023
"Generator RPM, Standard deviation (RPM)",0.016643878230102577,0.04142215779890818,0.11629426610645381,-0.16493530885363944,-0.009233746303758061,-0.08482762713858456,0.19747061368626206,0.0003739561708934284,0.06589027366010017,-0.11548133818007615,0.10059892141582025,0.028239829412793974,0.015943785532997096,-0.017753524478736408,-0.06517500120272655,-0.025832235271739952,-0.007165715279350235,-0.09421501928339109,0.06009651243379328,-0.030196718469721724,0.006826449686437239,-0.019130488721616636,-0.03207080242958538,0.03171976164153909,-0.01122792589849305,0.00388717033098484,0.0112359011734908,0.009201535583604774,-0.013137400746207097,-0.01043853319845256,-0.01537392785517459,0.009558932973216291,-0.04586234128985256,0.002654029868447979,-0.06870715617862413,0.03578999771748511,0.01784024823447969,0.13678933152639222
"Rotor speed, Max (RPM)",0.12067123486326375,-0.02002444593027714,0.0784636887057005,-0.04258620125923845,0.000785634689648977,-0.031195329037124655,0.042316762594870425,-0.006495391201370653,0.014283543780405552,-0.032438941271307795,0.015917083732553235,0.03757259237589781,-0.008916373857416868,0.00035210511524643047,0.007894213081406655,0.03260075638719266,0.0029849099975668434,-0.027021399449027813,-0.013866996738163093,0.024405122724794476,0.030318877927998845,-0.053677645566818255,-0.02242966754676484,0.020870299144360352,-0.026742214801265356,0.0017357667920635395,0.00350916368899001,-0.011308386732389594,-0.004771146396396777,-0.04682913711272696,-0.00471474603979663,0.009973238191788098,0.028989557836640475,-0.03375121606686872,-0.0248760784662323,0.023783695954598495,0.03558515448598247,0.04607075546269232
