,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
Rotor speed (RPM),0.1297261112826519,-0.044962044647410576,0.021174235441621204,0.005736469730699793,0.011499005663499524,0.0018696263057488705,-0.005304811514530867,-0.0054720856213928614,-0.0012244780182615763,-0.006220505709025442,-0.009065253915366833,0.02913000189454075,0.02917002881507211,0.037506359906492884,-0.023827509999444146,-0.014957684207070155,0.03185094635301498,-0.020746822098301372,0.006706321683242108,-0.01232583111895396,-0.010572414112660754,0.015269705341531537,-0.0196659914735998,0.004704650639861353,0.04885979384455121,0.006167228350757805,-0.0006185073572667239,-0.03159109636957072,-0.00630063370683415,-0.013707029655175198,0.01085936507947035,0.006013755702097889,-0.006911771002920095,-0.014492028215726437,0.026242895049657364,-0.007656126781890894,-0.02469822939231038,-0.016059441578785416,0.02813615366906154,0.023487183819195203
Generator RPM (RPM),0.12972992640323852,-0.045273441900090854,0.020467019115000255,0.005740416397240872,0.011406206311277738,0.0020977384372443245,-0.005400714315439181,-0.0053570685758042875,-0.0008293734810418476,-0.006205007601862561,-0.009352364996151264,0.02899374588532601,0.02903997233359206,0.0371692878897917,-0.023611494609275502,-0.01484163315964525,0.03167547554562811,-0.019801317063641573,0.0068386799884784695,-0.012154497053694563,-0.011046687544636627,0.015249939470350648,-0.020168947673236116,0.00481358773645995,0.048607291659443504,0.0063020927973287955,-0.0004665828058549211,-0.03200503809596145,-0.006445907528403855,-0.013803909521519612,0.01080913275405818,0.006249161951553582,-0.006745287125741635,-0.014699848090484885,0.025998179290618633,-0.007294634144436866,-0.024679315867175568,-0.01600595279466684,0.027779920690107172,0.023675392698561705
Gearbox speed (RPM),0.13015019912251294,-0.045042896459388554,0.021736392827093238,-0.0056445949345418165,0.010435882968910468,0.002339483094072294,-0.0022593765670234993,-0.007143208172419606,0.0027221717196442862,-0.005185641853168617,-0.003928109372038631,0.0024532348034775626,0.022021435709454685,0.003787397545157665,-0.0024484593996960792,-0.008035712161425328,0.023077234267955785,0.056453241948092814,0.011774358914970012,-0.004262433221837362,-0.04665279633119462,0.012334372671021152,-0.04533434919049625,0.017162091007319868,0.04318976623807698,0.0025783240020256937,0.0067598170864283155,-0.019420614749892966,-0.008196425107489918,-0.011753966947020201,0.0065336606111127595,0.015387297032046682,0.00872124263701392,-0.00047569095270422017,0.028755577327240628,-0.006173231405655228,-0.02508678306658013,-0.017038704348893992,0.039439814107969345,0.046658925283056554
"Generator RPM, Max (RPM)",0.12250403199351641,-0.055071099258497624,0.049714896565403836,-0.0057642092839612245,-0.04201464172778155,0.05643973907876415,0.016026155270942928,-0.004492516655708464,-0.020207705591263947,-0.01948583660630914,-0.03302921239509404,-0.00015680130472885004,0.01713895540674665,-0.017991539855443432,0.01106070981944576,-0.0029957956006400454,0.014424148111566988,0.05998066375468161,0.028636957974032547,0.005900840555623137,-0.054068865909470624,0.010545723384998795,-0.054791531387610275,0.020229610380965143,0.04979090241688242,0.005398440135131466,0.002844643054379408,-0.027699954220600842,-0.00963595553411322,-0.023484276574240945,0.013097287513846582,0.019609814036202218,-0.00029041391802663973,-0.009769262516491392,0.04124482628956828,-0.01201788615721697,-0.022213481975131826,-0.0038182782351611905,0.06319888625901926,0.04485026911668122
"Generator RPM, Min (RPM)",0.12373794778298877,-0.03577102803624821,-0.016820550813636793,-0.005367155014810052,0.06668138777223794,-0.057195837484976565,-0.023716256244941513,-0.007766457953338568,0.04362821828655587,0.013585137310967008,0.036126770956628175,0.002600342097488749,0.024146888230992165,0.039200225486824745,-0.022169916583801012,-0.009974718376807263,0.040891593494082404,0.0648693011171866,-0.017564364668946758,-0.021907047261199502,-0.031417437629885026,0.026917255481999105,-0.05044879414798186,0.018888148673318457,0.05419809786533477,-0.0009442587056437534,-0.007886311741755987,-0.02604976629025349,-0.008128853528855139,-0.02457812820334303,0.00766903614242212,0.014468154160666909,0.030126931203075517,-0.0035439929621523814,0.03856627590312714,-0.028709033609723766,-0.01050215949952946,-0.022551304260051853,0.012449001310562976,0.07934475916746392
"Generator RPM, Standard deviation (RPM)",0.02731982512027136,-0.03503507132306982,0.11166115059131314,0.0009358170350292226,-0.17157451328694562,0.1854775951824084,0.06888171499792153,0.0067213112921499256,-0.11353844385655888,-0.060400396664997164,-0.125285509039714,0.010473241270282787,-0.0010228438299799201,-0.06588385459299902,0.03490815703876524,0.0009860939007497902,-0.02757699783500966,-0.04194639890645902,0.07332639249607084,0.04374202673072335,-0.02106205386023832,-0.025601883756744388,0.010145922301462959,-0.006170492840440991,0.018511622294735342,0.005423187247028393,0.002056491807482944,0.0049288982212738735,0.0042805757710620874,0.016403942640332875,0.0142984981236352,0.013551417145197035,-0.07879112347332572,-0.001287602581744235,0.023439591125379106,0.018620935253543677,-0.03206681334314533,0.05220873049487618,0.08248162261101,-0.0752215085413294
"Rotor speed, Max (RPM)",0.12261551066966947,-0.054501430840459865,0.05012236784940918,-0.005729618037979121,-0.04144866302245881,0.05567326775041301,0.016047124199039378,-0.0044763977026786445,-0.020677285991521962,-0.019647716914609332,-0.03255416698199247,0.0001099261033805689,0.01762485860407217,-0.01803937182733565,0.011023870186671059,-0.0031007451171436422,0.014608457132778179,0.05970221708081261,0.02879235514364712,0.00590265734950076,-0.05411713533529119,0.010328506019458224,-0.05454292222825887,0.020219279759936384,0.04984415877229322,0.00531726567145217,0.00293512596554657,-0.027666241094886322,-0.009449751292192355,-0.022768626106241124,0.013072110161120316,0.01958188701316535,-0.00057223992604904,-0.009762483465010262,0.04072274710340583,-0.011624040138683664,-0.022245517656803174,-0.00408712841988859,0.06345024919062323,0.044554886294315005
"Rotor speed, Min (RPM)",0.12378285008268772,-0.03566352353325556,-0.015837134497613755,-0.005368075475576582,0.06651287591585832,-0.0570926196146422,-0.023498999746446796,-0.008040742154564072,0.04337680652579857,0.013682487032323484,0.03651299275896236,0.0023746544606588855,0.02388659207705309,0.03895594919644389,-0.021927897721561233,-0.009864022180907314,0.04067372236335898,0.0650052775980898,-0.01761125012271247,-0.02194651648895415,-0.03155325819311876,0.026827188240821066,-0.05057082306686635,0.0188778865417785,0.05424783006728692,-0.0009199667538105447,-0.007292749874016843,-0.026113495583887217,-0.008274786328172176,-0.024828290339078248,0.007542356087722555,0.014138656029260819,0.03026536803499913,-0.003650212242885852,0.03831727507192429,-0.02883533321805522,-0.010579266418089792,-0.022604335290629784,0.013275350738994593,0.07977975299301726
"Rotor speed, Standard deviation (RPM)",0.02746877188377261,-0.03443740083023751,0.11148314168194312,0.0009727593594433519,-0.1712760738991704,0.18504450511011092,0.06875933329370615,0.006988568663583971,-0.11416955349997808,-0.06093744832625288,-0.12556663928343423,0.011329425962567896,0.0005019973074266355,-0.0660472506811606,0.0350195836093153,0.0007953791571222038,-0.02712107198175356,-0.04176331449747722,0.0736813892234056,0.043718802305534876,-0.02146078578321078,-0.025493751999959676,0.010332769383456626,-0.006219802726363955,0.018876970636691935,0.005327032951909011,0.001641930747939363,0.0047090114036506935,0.004560801588059509,0.01754651587292188,0.014466861296552485,0.014088499794630841,-0.07950327509255067,-0.0014835469105266789,0.023115906760109516,0.01913574251781423,-0.03202704337103317,0.05139259299828776,0.08218218172238596,-0.076471631225535
Capacity factor,0.12982570419534947,0.003944914955308955,0.0011478716659377507,0.0013049985147912887,0.031018128224492784,-0.014434593258358844,-0.0076000721689580015,-0.01935256100649518,0.016271793782931445,0.009633563992321787,0.011885851176581147,0.014080735786408598,0.017002398751862838,0.029579299711610347,-0.013477884148085163,0.005354866979537765,0.01783741198557711,-0.017428015082748285,0.02551965482199151,-0.0075907887425978385,-0.011774957210205647,-0.00046960469561820387,0.030655650107470872,-0.012946546211221682,0.031825507152045296,-6.890363717418357e-05,0.014425539704423111,-0.0020417811630506336,0.002696713092470788,0.010625529735091434,0.0034995418734945077,-0.013442689581567132,-0.02181429868074193,-0.006410988620195464,-0.022816857242825277,0.014293000999653234,-0.0053517469799046515,0.029046575798169674,-0.029208312023630036,-0.005619342139746902
Time-based IEC B.2.2 (Users View),0.00203342718107343,-0.011501381723359684,-0.002553466362174573,0.2650051166400257,0.0016818169248780318,-0.0023933259204635456,-0.00033935107166963485,-0.0009842851489233902,0.0002792380545349215,0.0001654980437349394,0.0024469826412200583,0.06018824889156379,-0.034348265110710964,-0.0052234689367341896,0.000494274529348462,0.0016237797888608834,-0.0012922361331281378,0.004490923000084072,0.002874816126434542,-0.0009866897625591536,0.0076854711296091005,-0.0007036049219857387,0.0015906107260225612,-0.002855436234978229,0.004132615387810002,-0.0005271473858498993,-0.00039422251220787297,0.0007531024878470946,-0.00012212390381801655,0.0020935258814352917,0.000979031495844787,-0.00205060314736046,0.009545189570260118,-0.02129391874961406,-0.00372374939927542,-0.005132675859017154,0.0025206080954325583,0.003932298072439819,-0.02870614649422502,-0.002183089853206227
Time-based IEC B.2.3 (Users View),0.00203342718107343,-0.011501381723359684,-0.002553466362174573,0.2650051166400257,0.0016818169248780303,-0.0023933259204635448,-0.0003393510716696358,-0.000984285148923393,0.0002792380545349203,0.00016549804373495734,0.0024469826412200526,0.060188248891563836,-0.03434826511071096,-0.005223468936734193,0.0004942745293484568,0.0016237797888608869,-0.0012922361331281274,0.00449092300008407,0.0028748161264345456,-0.0009866897625591259,0.007685471129609113,-0.000703604921985756,0.001590610726022624,-0.0028554362349781977,0.0041326153878100125,-0.0005271473858499409,-0.00039422251220791113,0.0007531024878470842,-0.00012212390381799443,0.0020935258814353264,0.0009790314958448426,-0.002050603147360476,0.00954518957026014,-0.021293918749614033,-0.003723749399275429,-0.005132675859017203,0.002520608095432697,0.003932298072439793,-0.028706146494224982,-0.002183089853206102
Time-based IEC B.2.4 (Users View),0.0020334271810734305,-0.011501381723359684,-0.002553466362174573,0.2650051166400257,0.001681816924878029,-0.0023933259204635426,-0.0003393510716696427,-0.00098428514892343,0.00027923805453494856,0.00016549804373496206,0.0024469826412200804,0.06018824889156379,-0.03434826511071095,-0.005223468936734137,0.0004942745293484065,0.0016237797888608765,-0.0012922361331281409,0.0044909230000840065,0.002874816126434511,-0.0009866897625592022,0.00768547112960909,-0.000703604921985782,0.00159061072602272,-0.0028554362349782272,0.004132615387809995,-0.0005271473858499132,-0.0003942225122079285,0.000753102487847105,-0.00012212390381800158,0.002093525881435368,0.000979031495844801,-0.0020506031473603924,0.00954518957026025,-0.02129391874961406,-0.0037237493992754705,-0.0051326758590171506,0.002520608095432725,0.003932298072439852,-0.028706146494224996,-0.0021830898532060744
Production-based IEC B.2.2 (Users View),0.002028462738845114,-0.01068035621731201,-0.002169587087900665,0.22535987780413252,0.0005432253700731733,8.916719572085425e-05,-0.001291876871138558,0.0004335887414826555,0.0037863918574399798,0.004339808838464602,0.030779136704312683,0.28160858711506764,-0.15548902290035432,-0.029247053434228135,0.01257770174287789,0.008414425034138652,-0.004783154938604356,0.04709315908147562,0.011862190753517491,0.0005662549453567794,-0.000855822621348884,-0.0026439084291390363,-0.007000081457324469,0.003073053316102918,0.00961705842470268,-0.004320147860746151,0.0010865918806822125,0.005592311302643441,-0.0008059386713318677,-0.004199621511993865,-0.004361766753242548,-0.0012650199026793263,0.015926365836691728,0.024643635880038095,0.005671904096215763,0.0009106965307376421,0.003718926415495566,0.0004248322136169722,-0.0011842087903169568,-0.003508262070277355
Production-based IEC B.2.3 (Users View),0.002028462738845114,-0.010680356217312012,-0.0021695870879006643,0.22535987780413252,0.0005432253700731735,8.916719572085331e-05,-0.0012918768711385558,0.00043358874148262443,0.0037863918574399746,0.004339808838464611,0.03077913670431271,0.28160858711506753,-0.15548902290035432,-0.02924705343422811,0.01257770174287787,0.008414425034138634,-0.004783154938604371,0.047093159081475565,0.011862190753517386,0.0005662549453567846,-0.0008558226213487583,-0.002643908429139037,-0.007000081457324394,0.003073053316102933,0.00961705842470264,-0.004320147860746193,0.0010865918806822038,0.005592311302643441,-0.0008059386713318469,-0.004199621511993934,-0.00436176675324252,-0.0012650199026793614,0.0159263658366918,0.024643635880038206,0.005671904096215779,0.0009106965307376976,0.0037189264154955173,0.0004248322136169965,-0.001184208790316884,-0.0035082620702774
Time-based System Avail.,0.0008428551436722745,-0.009094973780189109,-0.0019109953917896346,0.23517466052763203,0.0020709541449311377,-0.00480676809179539,0.001752016912837595,-0.0037718732311323925,-0.003161453396378779,-0.004143792265903173,-0.031424566825455386,-0.2768286942388618,0.14400196475233967,0.019276255175789632,-0.00857067338172373,-0.005012815287262043,0.0030684262726378645,-0.026167948039105708,-0.007726776816612629,-7.585574127448591e-05,-0.0015835801626163518,0.0010236988262938276,0.005057075602477687,-0.0020860927013083104,-0.00801950595110213,0.003206905866841442,0.000737050351553685,-0.005434236694204987,0.0006173312332157076,0.0043926265740669435,0.0025547006263420963,0.0017710898530371097,-0.01065975032678924,-0.014433494744753049,-0.0024489298508154622,-0.0012093123699798358,-0.0036530137171450136,-0.0014658382821092723,0.005466651087316983,0.005103518648557461
Production-based System Avail.,0.0008428551436722752,-0.009094973780189117,-0.0019109953917896341,0.23517466052763208,0.0020709541449311416,-0.004806768091795396,0.0017520169128376235,-0.0037718732311323765,-0.0031614533963787842,-0.004143792265903141,-0.03142456682545546,-0.2768286942388621,0.14400196475233973,0.0192762551757896,-0.008570673381723685,-0.005012815287262019,0.0030684262726378914,-0.026167948039105694,-0.007726776816612699,-7.585574127449632e-05,-0.0015835801626163262,0.0010236988262938077,0.005057075602477687,-0.0020860927013082965,-0.008019505951102082,0.0032069058668413447,0.0007370503515538723,-0.005434236694205154,0.0006173312332157302,0.004392626574067332,0.0025547006263419852,0.0017710898530370611,-0.010659750326788913,-0.014433494744753313,-0.0024489298508153547,-0.0012093123699800025,-0.003653013717145024,-0.0014658382821092107,0.0054666510873168025,0.005103518648557575
Production-based System Avail. (virtual),0.0008428551436722752,-0.00909497378018912,-0.001910995391789634,0.23517466052763206,0.0020709541449311394,-0.004806768091795394,0.0017520169128376238,-0.0037718732311323934,-0.0031614533963787873,-0.0041437922659031574,-0.03142456682545544,-0.27682869423886197,0.14400196475233967,0.019276255175789663,-0.008570673381723647,-0.005012815287261943,0.0030684262726378532,-0.026167948039105677,-0.0077267768166126545,-7.585574127447203e-05,-0.0015835801626163262,0.0010236988262937972,0.005057075602477682,-0.0020860927013082787,-0.0080195059511021,0.003206905866841421,0.0007370503515538342,-0.005434236694205077,0.0006173312332157215,0.004392626574067193,0.0025547006263420442,0.001771089853037082,-0.01065975032678903,-0.01443349474475325,-0.00244892985081524,-0.0012093123699799813,-0.0036530137171451454,-0.0014658382821092298,0.005466651087316827,0.005103518648557452
Reactive Energy Export (kvarh),-0.004269738261890753,0.006314097217627483,0.0036107704596033538,0.00021745610473714548,0.0020234398039944528,-0.003945605542137344,0.0009275211892280466,-0.005910486798818152,-0.0037340147864379286,-1.1754783354881162e-05,0.0021971917716563346,-0.013882139674988764,-0.0047123345739891135,-0.01210836154645384,0.012837098467421263,0.0149698222555984,-0.01682090807124375,0.11074638205696702,0.0033924974975847316,-0.012835671134678414,0.01804968973315118,0.01772610959063076,-0.20801371550210918,0.11069500364691343,0.1438944368272358,-0.1751418800965424,-0.05125718821075703,0.8288999257174604,0.07687932269097694,0.11545828962145464,0.07056610928964607,-0.04025314655460405,-0.12398114462401877,-0.3082752393003082,-0.0029346953300965206,-0.09243069697860624,-0.005586491577274056,0.041913030713781635,0.03319563991729925,0.09606871922582146
Reactive Energy Export counter (kvarh),0.0010791595093164164,-0.004975845852359956,-0.0013243089067583164,-0.0003191300442499646,4.9744501373765696e-05,0.00015756856146534426,-0.0014899076140512378,0.000617652683894089,-0.003103497432241452,-0.0005673858346230436,0.0020816966159181187,-0.0011876681258359237,-0.00224544740075515,-0.014890195937390504,0.0018089334370101854,-0.001661739516270546,-0.008472002352272029,-0.012854400547408818,-0.0111742482885192,0.025505123202033117,-0.012678695218356814,0.010967467826395304,0.042655041055228625,-0.04300829661436137,-0.1110029372861314,-0.654482174586555,0.1317899766133782,-0.1103344150916573,-0.04965658078510593,-0.027543190984646894,0.7137541492656527,0.057802864262779724,0.05584308530324551,0.06381794300386495,-0.003070286075035719,0.022972939875174212,0.00048240317719771414,0.013790333619799528,-0.009372488538947281,0.009588863063708403
Reactive Energy Import (kvarh),0.12483633275387943,0.00982370847262583,-0.0028452916268930147,0.0027854622217441207,-0.00902601806249114,0.02758922681098952,-0.0023681959589389712,-0.020385390770217747,0.018257582270126332,0.023564171236261592,0.05277348984147153,0.016262618266629676,0.029143519333559905,0.043236849069371565,-0.00983551463475578,0.026919882284905123,-0.021712121387322186,-0.038224918977137624,-0.013902210873870516,-0.03450137372997596,0.010663381964715035,0.012209057638871866,-0.05157142316191794,0.014914468626426414,-0.01107173935112334,-0.008242043119352064,-0.009814723576594808,-0.012492921835026009,0.007890562980648198,0.04416352229755139,-0.002906715663255493,0.005270462280821616,-0.01936388562223992,0.015408301668553306,-0.09191849592255803,0.10288463761590307,0.06005686256275511,-0.048949033319937676,-0.06370160761314246,-0.07277782607863016
Reactive Energy Import counter (kvarh),-9.932680084152918e-05,0.00604961943652386,0.04401058018545726,0.0012813007721553294,-0.05498729788456081,-0.07520259766983757,-0.1258497094920274,0.2715295609823234,0.02056166701450144,-0.16452816800116676,0.10481139568970359,-0.02389787645057423,-0.010155070444936456,-0.055721746937101864,0.054215095523442954,0.2151000901204815,0.13502813865414326,-0.06662875839495862,0.1246600365415748,-0.13325886250975605,-0.025725794056415324,-0.004744079596780443,-0.04215396643861634,0.057244760850201325,0.004415618384653857,-0.0062776676839963325,0.08092015956200592,-0.019812141878386688,0.0029634118642081985,0.033469145999688005,-0.0026868326260453476,-0.07867372941424451,-0.03569571505940123,-0.016482898898432456,0.05107452563640028,0.03184708302534364,0.011041247558113164,0.034139463999936316,-0.08401502854905415,-0.03188440335526387
Blade angle (pitch position) A (°),-0.0012798892136490505,0.22062675314041008,-0.02860815688327934,0.011923029185177826,0.031287066241366006,-0.04491783092187701,-0.011265376937186223,-0.01296537543119654,0.0827784442198788,0.01337362506727775,-0.09531982961394203,0.06831991909425036,0.10314788407469869,0.028067681508573288,-0.019334423850812996,0.015399197001594873,0.0423020450571493,0.05926683089012118,-0.018051974279132715,-0.05527056549499332,0.04097613575474517,0.016745671847876804,0.06617037343896064,-0.01758220734739399,0.07858770339335033,0.013812424068480302,-0.007390177052807395,-0.035762379713290104,-0.004443670609053589,-0.03601078880165125,0.029181633640331536,-0.0052576057199657834,-0.019061593879078454,-0.08262156798586538,-0.021234072486734718,-0.02771202047856647,-0.061770833937551756,-0.16351299573729453,-0.02097516498071709,-0.10368618975460904
Blade angle (pitch position) B (°),-0.0017177739950542511,0.22055257676219175,-0.02886868197435421,0.011934729887555428,0.03134861659145574,-0.04486542367373541,-0.011310209312862841,-0.012927725044454675,0.08211642794395509,0.013199504929453827,-0.09482882936267048,0.06876265186705086,0.10409261160357691,0.028176540185900004,-0.019315959196051568,0.015560194308403368,0.041975285297151436,0.059635295062097554,-0.018198065225417996,-0.055591452722177116,0.04144735332200222,0.016787615347334167,0.06631330146041928,-0.017404443445227784,0.07893644151372847,0.013935467383287617,-0.007210731315154293,-0.03596526160856026,-0.004450051713831865,-0.03576102381952815,0.02942976091305052,-0.00524296125028479,-0.019280029661272874,-0.08265444663336197,-0.021184402162537856,-0.027750715914334468,-0.062309010483618615,-0.163407780697221,-0.020963097395287036,-0.10384075906238859
Blade angle (pitch position) C (°),-0.0015275070484219407,0.22055181288293316,-0.02869628031900745,0.011929838234466014,0.031376435026732055,-0.04496796277532939,-0.01132036551066039,-0.013009601088127681,0.08237385269672778,0.013263533923817508,-0.09512009171734433,0.0686950858609106,0.10390003096033312,0.027998195134198368,-0.01926745750418215,0.015467022489119388,0.042111165364267386,0.05941121338344539,-0.018178456141022804,-0.05541422798300051,0.04115461882354209,0.016772867881295957,0.06615679746380838,-0.017474758545679654,0.0787123719238088,0.013834465364728057,-0.007203132329219607,-0.03582161792334285,-0.0044912551583669615,-0.03599179093387347,0.02931030088222302,-0.005168104250967731,-0.019118689039979306,-0.08267325687562543,-0.021282725300633125,-0.02766374725472233,-0.06213475158932597,-0.16366369462546387,-0.020851379809087883,-0.10383973680946794
Yaw bearing angle (°),0.012234229953376776,-0.00717438453527551,0.0036329086483158244,-0.0016158317767906317,0.08467313076699143,-0.04911995247158864,0.34780978565727294,0.1219433705638372,0.03476531067054635,-0.040991616923998726,0.0010976683714671147,0.0026299212954207733,0.0006875282216176659,0.007907588854449562,0.014204215881857005,0.029634065687684095,-0.024897805992512644,0.001533606300261954,0.00824601007097698,0.003484276423332454,-0.03262324224705699,0.013208123800934212,-0.014416294037637618,-0.009878978325518345,0.0020918493166109248,-0.0018103918770531122,0.003521864317136098,-0.005840336284703297,-0.002489892998786528,0.004361084567282125,-0.0016814104830691207,-0.006742799527314002,0.007343409922764841,-0.006632788334259489,-0.024505608574388132,0.007751949081912326,0.0014523835475626651,0.00025616112173032154,-0.022624605428835612,-0.01718639915806138
"Blade angle (pitch position) A, Max (°)",0.030270926846267147,0.20290061328098397,0.03167655509269518,0.011281141039328127,-0.0033299453768556473,-0.06041689677283878,-0.03342269831566268,0.055631327801919636,0.1273170237414828,-0.023804513792192367,-0.13256288822213413,0.011000130639527596,-0.03263717059208796,-0.04563823617724118,-0.015120205534215635,-0.09403658121328402,0.06122532584342239,-0.13544564654581506,-0.03599404859323532,0.08756954838397245,-0.11046982677926785,0.006745588538674675,-0.11429482271781491,0.006542795640044608,-0.08880140618604598,-0.009343157482523817,-0.01745815713456338,0.031863340856711574,-0.008667947355149514,-0.006630987830078747,-0.021197900311900116,0.01563411679555565,0.037714188227081176,0.032463778990305774,0.005476014020461273,0.02833991567496591,0.042580859445371294,0.0284443530681556,0.03160443325172198,0.05040484051593988
"Blade angle (pitch position) A, Min (°)",-0.01715862585440212,0.0405536532895395,-0.020480584873037187,0.00326533850377625,0.03840927529273148,-0.043280829541146114,-0.02388124397048882,0.011214493203495478,-0.05327240035571062,-0.040528597339985054,-0.012947907663309229,0.22108621987884963,0.4522084907928338,-0.18072458974390018,0.09255778281516827,0.025386798724887888,-0.07202912685878238,0.023591488759350097,-0.01229542181472272,0.03146258060094017,0.0027242057929394267,0.004212860329286031,-0.01321024989563821,0.002840332254817786,-0.016555354876326034,-0.0008890971487085023,-0.010178987787682087,-0.0009910548399597952,0.0031020192256548656,-0.005220412591720486,-0.007057282905515425,0.0103616417360642,0.0035560005742427785,0.021506264997726288,0.0295644972636616,-0.014779599256532331,0.014570387032964302,0.057691916713731584,0.0163606710472001,0.04858073335945318
"Blade angle (pitch position) A, Standard deviation (°)",0.022806916645633866,0.2138525957179514,0.029286470360963556,0.011808416753151927,-0.0046457112324706975,-0.05658893787196145,-0.031232815733536194,0.05070373804135912,0.12883864043000354,-0.020277731461587734,-0.1308957902310383,0.0018564363924060102,-0.050275315111397635,-0.016856835195075796,-0.025945741424192755,-0.08172572509424841,0.07127196253462917,-0.11530299486948727,-0.03152381804624967,0.06719340139706406,-0.09099541382232387,0.012794991650277913,-0.1101152714148689,0.011263092197327552,-0.048080031420896105,-0.00524033243085258,-0.022053174288141224,0.013267094102745982,-0.011724330447489476,-0.015476279730964791,-0.010220715049979262,0.01617982161802494,0.034439170739733724,0.015147407558650103,0.005405689414908786,0.022746039101432143,0.028105826169573876,0.01892386007467025,0.024568930102627055,0.04040470202884501
"Blade angle (pitch position) B, Max (°)",0.030026907184383552,0.20323801151147144,0.031589008367798536,0.011309664259227165,-0.0033349705227416642,-0.060336801244474846,-0.033438932953646916,0.05560518590195566,0.12710515455292573,-0.023939893009512787,-0.13242199986123038,0.011105497872656911,-0.03245624622619551,-0.045423999560377924,-0.01510122344822122,-0.09369710379422017,0.06126867897235818,-0.1354000363847623,-0.03590460837888033,0.0872887739945862,-0.11007929908109675,0.006860729229257706,-0.11434648002276346,0.00663414325034193,-0.08844056930107845,-0.009291394630342627,-0.01749862963521899,0.03161638533222501,-0.00886334069199625,-0.00665753003627597,-0.02103987107207879,0.015629145975008106,0.03754792760554669,0.03231256435461564,0.005629504942802635,0.02824103828606722,0.04241088627361603,0.02907628930871545,0.03161708474509392,0.0506023095920074
"Blade angle (pitch position) B, Min (°)",-0.017166071583851698,0.040582364329403604,-0.020499883510878277,0.003266828528097642,0.03840910528523354,-0.043299644325587576,-0.023871085669223812,0.011231424484789856,-0.05328401674637762,-0.040557540233436724,-0.01296019310303115,0.22109623699848224,0.45222483916707906,-0.18074284277404373,0.09248044689508088,0.02538851838077275,-0.07200094664805255,0.02361315207422761,-0.012236938941392354,0.0314248459955926,0.0026936993974654194,0.004242311257503631,-0.013211023962300736,0.002827969364029806,-0.016583238838254258,-0.0008807128035974165,-0.010154900587108833,-0.0009820122782345387,0.003102211295790693,-0.0052605183170943495,-0.007043492896839379,0.010304357901316175,0.003490087980425941,0.021540912988782024,0.029607226668924777,-0.014812762146409732,0.01461185447003907,0.05753075023988214,0.016327524177393762,0.04850656484023832
"Blade angle (pitch position) B, Standard deviation (°)",0.02251117135983754,0.2141392841879422,0.029181686143553463,0.011834981756283844,-0.004708663640328046,-0.0564203258175796,-0.031233338656913516,0.05062500869783103,0.12858972699008192,-0.02032547249078447,-0.1306079634758869,0.0017039952468951276,-0.050598726327826235,-0.016333943456053178,-0.02611110862132596,-0.0812631551162094,0.07136167378033897,-0.11519423324325992,-0.031404115523284634,0.06681973414601186,-0.09057370299981958,0.012867248263700696,-0.11002130235591831,0.011347416912594062,-0.0476499427009484,-0.005163479722312157,-0.021963425534294236,0.013009042443080605,-0.011877985747546928,-0.01539012302155372,-0.010016155214181283,0.016151873021423745,0.03417438458045238,0.01495963450387023,0.005598573027910912,0.022558116426417623,0.027809596965884913,0.0194772741913763,0.02458139913784317,0.04040193297240514
"Blade angle (pitch position) C, Max (°)",0.030049974467994792,0.2031383780897996,0.0315675619475489,0.011299670443481753,-0.0032341599528967796,-0.06040286828996966,-0.033441072444434894,0.055541852210175456,0.127212775729989,-0.023904694285388318,-0.132586672211,0.011110684888856094,-0.03246830533435063,-0.04541191759316307,-0.01507543905156913,-0.09379131654151447,0.06140409747281895,-0.13536219278387546,-0.036030664109303966,0.0872996445163839,-0.11017730529241275,0.006981439995597499,-0.11453835939173135,0.006660863365618993,-0.08844775489167983,-0.009318619157461253,-0.01763770656181859,0.03160080848308545,-0.00888306762466464,-0.006852678977829249,-0.02100257886118198,0.015821354945981858,0.03769234374464975,0.03229341217009977,0.0055680862326204505,0.028299754977272037,0.04226261477638973,0.028800661882800047,0.031686918287167666,0.05060223611921265
"Blade angle (pitch position) C, Min (°)",-0.017177576334626306,0.04057421258027577,-0.020443916770775512,0.0032680133925107055,0.03847343353650982,-0.04332472302228629,-0.023844241169791527,0.011220946487827692,-0.05343706607619462,-0.04055294267900426,-0.01289263196162196,0.22109682893959995,0.4522029832419677,-0.18065878680630043,0.09243364917338738,0.025278349822200317,-0.07197188259515012,0.023543574484256008,-0.012221310170957813,0.03130494219874731,0.002520921308341675,0.004279131137568204,-0.013361250287063366,0.0029209314435024725,-0.016553304719855874,-0.0008591645529734092,-0.010104224253770729,-0.00101730125311238,0.0030736034359251495,-0.005311041299867737,-0.006995569383610907,0.010344434725588214,0.0032623041710074796,0.021509732643038598,0.029469842689890405,-0.014699063618469432,0.01471915656643489,0.05718593331405716,0.01636461154496335,0.048347237757621196
