,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
"Voltage L3 / W, Min (V)",-0.0295871044477172,0.014155269668892592,0.048639661035018066,0.17988397554612787,0.1869642313521949,0.07681405269736369,-0.05552082091795811,-0.07704220621275024,0.05652789373463946,-0.11490425434037882,0.0007565209489695014,0.003592124232889103,-0.008152159386407025,-0.003921081262511701,-0.008461009164432706,0.051367619849583795,-0.011806273446914527,-0.07790415802836233,0.11779138208988738,-0.05378805578333846,-0.19715496942530591,0.1304113710501162,-0.04612218528129002,-0.019146852549197076,0.014308061805278018,-0.0010765698975061999,-0.008090818639259723,-0.05526395563080855,-0.00626315359913491,0.0029304498027412224,0.0029384912710311174,0.032252379058403856,0.0125474769108966,-0.02001147888254659,0.021271158073034903,-0.005190188722880008,0.002765959780337092
"Voltage L3 / W, Max (V)",-0.01583580437757508,0.023677411980074684,0.04872699715963873,0.17626096918765707,0.18162110012290575,0.07278774465545722,-0.08169824436565674,0.09355602867594756,-0.047892879068323284,0.12500991506082995,-0.08398129420897635,0.014567859311732517,-0.010402249908909776,-0.015539064066475986,0.013037620870923831,0.05351887481058547,-0.017861426596687987,-0.05552184512342464,0.1157076625036998,-0.055326625911176146,-0.20261572287917884,0.09345494974330672,-0.054789494211666095,-0.0268320594852969,0.025025517822315196,-0.0043138447799066365,-0.01739240852761477,-0.06701427135603921,-0.010586002876356186,-0.0006603434311551783,-0.0074992443438286985,0.0541457692350391,0.006783739537452132,0.005507040996386464,0.022572884044789666,0.0037049017051002664,-0.004346930244031835
"Voltage L3 / W, Standard deviation (V)",0.016720675651396545,0.013825853860054024,0.0007562704001432188,-0.01624853709453274,-0.027364337805570318,-0.0145649446341431,-0.030755028092078432,0.28346562796814156,-0.13597786745357218,0.32549253516155113,-0.09865064257379068,0.00990403621560465,0.0060283966139190025,-0.0009020150303988324,-0.00834959352448562,0.00666005326480072,0.005588913260149207,-0.006526717206007279,0.02693129420837311,0.010178903833439642,-0.008898771365431185,-0.06705460690468895,-0.0035965052360323398,-0.0050869048197229524,0.005161318901293913,-0.004376978474778264,-0.006724182407983502,0.00037269770815344535,-0.004694934291938414,-0.0027092360278669625,0.010324056381084292,0.005205931457942333,-0.0037361811126586596,0.010529219232198496,-0.003907666385014736,0.0019436731104858704,-0.018536204954915377
Current L1 / U (A),0.13190368938308236,0.013989717983824321,-0.008652310782897375,0.024824847144806254,0.0004901342984168205,0.000978870164287041,0.018041116660768287,-0.021293298172016997,0.014079358237753107,0.01737425776085073,0.010219863874325169,0.006310601862709438,0.006745558301034742,-0.009336471439427209,0.006001560646328033,0.028557895692641375,0.01092402283118464,-0.015396021401785307,0.00786592243274827,0.0034348626922339155,0.01690411457572734,-0.0023657774901591957,-0.025371839611602134,-0.005998359371793472,0.00849423739280409,-0.0050056145484754155,-0.004604554596518975,0.009921003944362702,0.0013085329899030877,0.0024288209313509286,0.02352229419834878,-0.004687266024841759,0.024351726471089123,0.006315443572388809,-0.001725208921541578,-0.014462552366102817,-0.0028571453760191804
Current L2 / V (A),0.13187786597573847,0.014205230605737766,-0.008462398486834125,0.025537231935469824,0.0002753666162415075,0.0008785161467668316,0.018282390114576483,-0.021498759811759745,0.013832060312600685,0.017427293978348194,0.010207563110054585,0.006724969954868649,0.006448402066180418,-0.00936561059023115,0.006398331394293401,0.028044184742552342,0.010997547111340792,-0.014756537002355184,0.007669170854088472,0.003360894104945426,0.017122760887206635,-0.0025095241194886698,-0.02585701736774463,-0.00582985410941483,0.008486979573496482,-0.005026276069043169,-0.004560173516792413,0.009954744284830012,0.00114778784752282,0.002504129189838441,0.023758678361800623,-0.004204361513181675,0.024300271621660943,0.007131094176735162,-0.002852508246941503,-0.014268718757113738,-0.0027295610736976033
Current L3 / W (A),0.13192532221320472,0.01391432280325085,-0.008493108513094177,0.024935101412148247,0.00020082815838805775,0.0008757220483194638,0.018045856290664707,-0.02094471079647785,0.013932659769672943,0.017029535704246354,0.010108205736079543,0.007082781115968264,0.00663748856737955,-0.009419651132222519,0.006182529959181266,0.028288375893801718,0.01124732579087034,-0.015121993560260677,0.008344308667354429,0.003830883751889542,0.017029240806923977,-0.0021161011426650816,-0.02565013681319859,-0.006557309003715751,0.009117256844671042,-0.005006074465408505,-0.004785987977247931,0.01009208953166847,0.000629379510154477,0.002489996840060193,0.022901772794498496,-0.004717821320703249,0.023189086458248197,0.006179189614259452,-0.0018392655464353775,-0.014543474895846786,-0.00245309744930657
Grid current (A),0.1319031226106826,0.014032595594311775,-0.008533575200992391,0.025097360795245643,0.00032715747140289465,0.0009188493414750672,0.018114169281905106,-0.0212535664677025,0.013955684090060021,0.017258315112588473,0.010176126109375504,0.006721081792083514,0.0066105198799520405,-0.00937832776629227,0.00620564220654434,0.028280791414901446,0.011064601949710559,-0.015091065308839335,0.007998048671743987,0.003488422563599821,0.017058221857829542,-0.0023569365873646045,-0.025667603572464864,-0.0061252271368127074,0.00867360875954571,-0.0049952925135096325,-0.004626092674070939,0.009993116853623018,0.0010252862596979821,0.0025252605237851243,0.023332432035583415,-0.004617931196003732,0.023968595312985248,0.006525797340941221,-0.002143387363027993,-0.014420684659079176,-0.0025755248816434206
Motor current axis 1 (A),0.028994118520321233,0.14564041997650798,-0.13869796717873684,0.0314374887618673,-0.0030673113457139454,-0.005173325042153481,0.009050129598922516,-0.03636888968473016,0.10614299459672702,0.04798244930536455,-0.06448743587354666,-0.042074198026069175,0.022270084636932717,-0.005275403329550116,-0.033229578454801484,0.07325735434072377,0.022790723300711857,-0.002426637874092498,-0.031445477568853436,0.1979605170357518,-0.008245878107901991,0.03750154084419394,-0.12530867428963283,0.06550802348387143,0.020981552864634906,-0.015860432370083635,-0.030935535346518658,0.011696005229736066,-0.0013764132811896757,-0.04932754720916085,0.15644139081572844,0.0699342773992876,-0.04499101387925806,0.0665450499920005,-0.04139075736637275,-0.10159981019531444,-0.07598229946024342
Motor current axis 2 (A),0.047223571434615086,0.13746599943655208,-0.13169316668377115,0.037682830521988425,-0.004309719162456348,-0.005969276626504427,0.016897396488822148,-0.039568207266211325,0.10338351854596077,0.05369356598559976,-0.06031379461719238,-0.04518338732598715,0.022186125478028066,-0.00037460396036008946,-0.029469200310704626,0.06297433519431968,0.010046219204906226,-0.012144684413396686,-0.05009189663579734,0.1786110025418854,-0.017110602447081527,0.0291348212215264,-0.13742444144518554,0.08729027475339236,-0.00841101083646634,-0.011475453452460987,-0.012534627174513424,0.010045809920680014,0.004694985073049643,-0.03808598889716808,0.14123578759016078,0.07264269007996017,-0.028738604041883303,0.040173699380215165,-0.03395456157012468,-0.11049165056143427,-0.08264912843487648
Motor current axis 3 (A),0.04518793662939741,0.13771011197130595,-0.13450927411053368,0.03748098607724916,-0.0038838953532576775,-0.00660162148300432,0.015205870852283797,-0.03688630895799164,0.10401579379858023,0.051386576627307494,-0.05954131404611369,-0.042501602344964584,0.022351469609435164,-7.41741182793635e-05,-0.02771732269343142,0.062063739631797156,0.011047400412506184,-0.007420294077799151,-0.049215848058795655,0.18120317460587734,-0.01908494126289975,0.02996453940055582,-0.1356108909854034,0.08369359192952527,-0.004157809078457274,-0.0074982576846255155,-0.014327483153031877,0.00995888202716775,0.003204584569496384,-0.0410350966030091,0.14416383596954105,0.07264979212237925,-0.0357102742671785,0.04590864369713934,-0.040891661760818626,-0.11306987464247331,-0.08552631667092875
"Current L1 / U, min (A)",0.1247214125388155,-0.02231994628142372,-0.014610914235686119,0.05514837805734433,-0.008334403897194684,-0.0010125249321192467,0.06088026287097747,-0.009227854798994573,0.051118831676007156,0.04252010696903409,0.05018039217402641,-0.003296319824842795,0.009098858225726616,-0.01662350590445945,0.011948329510865803,0.04179037683864749,0.022474056888167462,5.890289342113265e-05,0.03860880764386955,0.0016471791631022265,0.03767733109556237,0.005386091874653488,0.01433968766735214,-0.05346896043339425,0.044016415088106865,-0.006679552207957422,-0.0215707937004784,0.006234111252953879,-0.008109310760726029,-0.009611694303260691,-0.018239730129841862,-0.012632964818330403,-0.013711559543476708,0.015911845402848165,-0.009700375556249145,0.03913269047090386,-0.045247815613113876
"Current L1 / U, max (A)",0.12970268133488957,0.03442058681590409,0.004519474450060808,-0.011860848276534722,0.014811397673581517,0.005790347978591819,-0.023473644993774974,-0.026880918322928896,-0.02614479273478093,-0.0046543838639767675,-0.007583881983199721,0.017324864442593037,0.003743222549496783,-0.0033183524784955354,0.0014442062388198354,0.013184152265638138,-0.0011236493593685878,-0.017831219437033106,-0.01366841019066443,-0.005371833567606569,-0.000579573363557729,-0.0077693594870622,-0.040604519739220704,0.012170867687150762,-0.006937515271665959,-0.003572808953945568,0.005866837599463402,0.01221456623912271,0.001984401731289751,0.016703304427540033,0.02897999064298868,-0.0103305873282671,0.0423220132865199,-0.0016571733842235237,-3.2970900157875543e-05,-0.03828786157622659,0.03924416021656332
"Current L1 / U, StdDev (A)",0.10871213609041337,0.08035647114850274,0.013679794464468247,-0.05922607658574286,0.02785333740102902,0.008612281329510509,-0.08434158094781496,-0.03678917017637262,-0.07693256417718256,-0.04304234063865692,-0.06756894046954134,0.03050314739713373,-0.002866954282462545,0.007386564438927948,-0.002793262200081734,-0.014945243875494426,-0.018751715089893414,-0.030303777088171866,-0.05309803611685403,-0.007694225018060594,-0.028451684487286584,-0.01981621614602918,-0.09241228873992487,0.07704795842548372,-0.055379519543211485,-0.0029629139685085695,0.028543692195683888,0.017835707848490694,0.01814059675768127,0.02999125235398587,0.07744539940434617,0.004494151135261519,0.08293923964373562,-0.022000926798122773,0.004667629628205286,-0.1113250042005034,0.1026545770783478
"Current L2 / V, max (A)",0.09635301554401607,0.049458738666484925,-0.00025450242052540924,-0.012745038468664174,-0.03424858776782994,-0.016346152674406665,-0.041296575688383526,0.1544002915418704,-0.013446734357266425,-0.09936668848890459,0.08000335185649797,-0.002566927954722298,-0.06297664169476651,-0.034102397312813684,0.1348687321297805,-0.10771458391310038,-0.0701639992786678,0.21958724341048624,-0.061011555596683475,0.08195364920384522,-0.11622646920887843,0.05951031469214044,-0.04100823403632122,-0.010405674588827761,0.03972320713611459,0.006772384809877093,-0.00838115818152217,-0.00569123718413252,-0.008089978035907604,0.01655649383244008,-0.010464056358806172,0.04090287898570265,0.02368738579201854,0.01938544102584181,-0.006873406145217788,0.018947461914023016,0.02295776628901607
"Current L3 / W, max (A)",0.09651267805639091,0.04894371053496547,-0.0005713874568867923,-0.013046187066217192,-0.0342283085733893,-0.016285681530895362,-0.04150219017187225,0.15314884955470193,-0.013329037468160845,-0.0988981069288382,0.07877014946792339,-0.0023424465340356687,-0.06303653250108276,-0.03463337859973172,0.13602560530449537,-0.10774564074019255,-0.07036633496911816,0.22053879227303105,-0.06239972343426221,0.08201241549871298,-0.11528539973029471,0.05950655862743669,-0.041405496753497556,-0.010865767370932948,0.04018749336036098,0.006841807946042719,-0.00859806574405041,-0.006283870564180741,-0.008356875531732783,0.016456219793573902,-0.011856800990662848,0.04184619152235303,0.023510940436441467,0.020186770480811387,-0.006203637436613424,0.019467234381185982,0.02274646940693805
"Current L2 / V, min (A)",0.09314795509911741,0.0043215433092938585,-0.016610965094704232,0.03435046608222573,-0.047235966952338795,-0.019013055587536055,0.007760898698940396,0.15732429473268064,0.04653198369317353,-0.06741318664670584,0.11136665359151997,-0.016733743046938254,-0.05129995926221054,-0.042238193669786324,0.12543413689765243,-0.06275293013778178,-0.03883695549554925,0.1920048713355432,-0.02879216129326009,0.061456433793181636,-0.05522654967001934,0.06365790957947474,0.0001852646932750321,-0.10711660805690712,0.10276411316691832,-0.001754408824476572,-0.04234435240083195,-0.05445004880603213,-0.027249969592925118,-0.006332649415971607,-0.06465084534782452,0.07976443971398578,-0.05995640257298384,0.09155979315696415,-0.03655611918567902,0.1178069511385197,-0.13202747678531968
"Current L2 / V, StdDev (A)",0.08135714415497874,0.08473016706724093,0.009301747156261163,-0.04374131171258681,-0.022488496736234428,-0.01387086403662502,-0.06788546083835417,0.1346369785784798,-0.048662111094425455,-0.11180922200646584,0.03384892390417219,0.006776940405867403,-0.061552518571033527,-0.019988960962570784,0.11861193868224233,-0.1294389975192408,-0.08020747520564873,0.19489198099100705,-0.07299416741646342,0.07875658960833606,-0.1457382778227324,0.043740979943965315,-0.07542167072094799,0.07599575512497479,-0.02347943188013435,0.012790019554520499,0.022752561724939287,0.03673813727879917,0.013999410464071575,0.033130241017010266,0.04760064130848813,0.010073292922156233,0.08712712414799512,-0.05617291587021668,0.01881626537614918,-0.07524160827961564,0.1439479728187633
"Current L3 / W, min (A)",0.09315650648368995,0.0047014776854913355,-0.01710156418693478,0.033775841171385775,-0.047715352612885106,-0.01922147856021104,0.007357083153792365,0.1583861973016733,0.046394797193108614,-0.06828856710807621,0.11150748655912104,-0.016618764546272292,-0.05094456504789605,-0.04203379244584348,0.12482496684390579,-0.06238831542800081,-0.0382888356767011,0.19130956892416295,-0.02807208924321855,0.06191639461309847,-0.05482461496097364,0.0638431711815421,0.0005614943040117022,-0.10712609233744302,0.10327975629782574,-0.0017715377068996101,-0.04300630346910139,-0.05413612391475633,-0.027853061635592154,-0.006321407746474269,-0.06489684323891874,0.07870451573626644,-0.061000921794788464,0.09069258656613709,-0.03585499138116732,0.11707844129200849,-0.131088594639369
"Current L3 / W, StdDev (A)",0.08140605075822822,0.08430937713456241,0.009578135085465057,-0.044160580525680185,-0.02234535127210971,-0.013790412651049157,-0.0682344073096568,0.13411922201981288,-0.048172788053262035,-0.111627494997718,0.03263990198415818,0.006821803922523959,-0.06161382581798455,-0.020089496931166018,0.11893382369967942,-0.1298597563575226,-0.08041847301082948,0.19486822382598135,-0.07432303144373584,0.07909126951337929,-0.14567829307407576,0.04370361911935305,-0.0765005826907451,0.07615274025270745,-0.023937518830970256,0.012947310148757364,0.023403917662380595,0.03675551231311489,0.014161967624017285,0.03335473251217012,0.047324835468492754,0.010835697748466907,0.08835853331982058,-0.056612781762456384,0.01948486155396477,-0.07488964404943542,0.14385477728045212
Rotor speed (RPM),0.12974985486134674,-0.015862419530479,0.0385918679532615,0.018205341760276605,-0.0027479404331406925,0.0011207235189318568,0.010410402589398928,-0.009634490703236308,-0.0031065855886151317,-0.003658695264330757,0.00037587661041576305,0.027709506430307385,0.002380241236940451,-0.011153069995234938,0.013352622785781032,0.013189122847174163,0.023332964539989412,-0.018603757523348047,0.03431918750728201,-0.01565968119247415,0.03796463161026714,-0.002657930935183704,-0.01186873188294301,-0.038881782228879884,0.031380551457478686,-0.006998063671211249,-0.011880347452467278,0.009886582956544796,-0.020311463838897707,-0.006956953657329035,-0.003982710072923204,-0.022574840872278637,-0.01437267521966223,0.02581685023694916,0.003657186881356219,0.013460012520044248,0.01938571267636223
Generator RPM (RPM),0.12976785523464532,-0.016618239259146773,0.03812959076716686,0.01812846752549456,-0.0025855219170448306,0.0012124097829464874,0.010222753333400449,-0.009510945111430767,-0.0027976258291305084,-0.0037504454739074964,-0.00010984544140579767,0.02772148725373634,0.0024005337665092097,-0.011218037013942448,0.013410970492246044,0.013306886176559382,0.023307688429073097,-0.018670468762305627,0.03417609236277704,-0.015609952159044515,0.037868016063452595,-0.0026791877863062592,-0.011846276746892773,-0.03894599114340567,0.03143916755039825,-0.006935091950815146,-0.011811157483468462,0.009989670567988128,-0.020453139825177238,-0.006718671027816694,-0.0038088783996560135,-0.02217345479565687,-0.014720618310124762,0.025820026910228028,0.003586917293450591,0.013714721330487829,0.019394265366981505
Gearbox speed (RPM),0.1297437441691883,-0.015931628008980857,0.038673705819585215,0.018189308259133414,-0.002765350595568561,0.0011149483297975928,0.010417083011350293,-0.009620096074503846,-0.003124107239971432,-0.003689762786729904,0.00027665800392635484,0.027719109819299897,0.002377096753289932,-0.011117175289531473,0.01330095121959595,0.013139630141787192,0.023277930096704064,-0.01863897993279729,0.034233962504014365,-0.015625922436576494,0.03784431050212056,-0.002643694362700493,-0.01171158076210534,-0.03891596681750775,0.03139568990705187,-0.006966149076535647,-0.011889834123623488,0.00987289657021243,-0.02038837267865552,-0.0070150287993353405,-0.003961391806249742,-0.022504053405724957,-0.014492207495415896,0.02583673016463909,0.0037103295903043103,0.013455129239746785,0.019474571352397052
"Generator RPM, Max (RPM)",0.12277930348510348,-0.010135621654989345,0.07066281083476676,-0.036247723400038304,0.01941063176881406,0.009511723291929097,-0.036741963485289304,-0.015061887511141955,-0.03472471282198667,-0.02762361639545096,-0.026657063151080806,0.03299534758183945,0.0009974171969081233,-0.004569989035581344,0.0047195447455331335,0.0022499029915882597,0.01963153258891888,-0.03472910796654217,0.011366168341394428,-0.024632994223980142,0.028938825955470385,-0.007443955345638208,-0.029144778485366188,-0.039656418644199734,0.034364839049859326,-0.008038746282954985,-0.011313455890112775,0.008674674206020399,-0.030568175315634456,-0.004456559194848178,-0.004224712847063829,-0.020619173607136637,-0.038414357434061186,0.059948598779000675,0.019261364176611576,0.04993668621871898,0.02296286815902478
"Generator RPM, Min (RPM)",0.12224646331593152,-0.02785810381448209,-0.00037666266202260665,0.07263306897178831,-0.02331144418804454,-0.006313840914464897,0.06585367358661079,0.00015714253536322238,0.04879725951140953,0.028813018980805054,0.03277122032888959,0.010102081728659522,0.0047905416786752,-0.01898916232980675,0.021307387306666245,0.0292223848556288,0.033264388841212134,0.0018824441365317118,0.060333285219629995,-0.00015398748861738393,0.052627484886888364,0.007008341883770928,0.011891283796357077,-0.06687973040931272,0.05475555380835796,-0.00837852952334765,-0.023824081265482494,0.010249931748817293,-0.022084682211975973,-0.012391032945583493,-0.02527530843583757,-0.02601926967435452,-0.02719372125711534,0.022827256415149058,-0.005785584113642348,0.03587638331171793,-0.02432586994682582
"Generator RPM, Standard deviation (RPM)",0.03462036131999376,0.027765754593899634,0.11770401100323498,-0.16409198946332934,0.06713389930715244,0.025151586561427776,-0.15854368428214405,-0.028629639738187808,-0.14320674705275824,-0.09662788535741614,-0.10071707523012281,0.04447137392245901,-0.007017001136217324,0.01783312379636942,-0.01671833019829696,-0.03780924778696776,-0.0070927746870687,-0.059376505296329915,-0.06280736745618512,-0.039727393959095,-0.01817135583402884,-0.027543607898071715,-0.08601308525435916,0.04285569823553525,-0.027426357798223958,-0.00599472809158014,0.013671680705265893,-0.000501605068382642,-0.010150545456581221,0.004708963133517485,0.04468820584723937,0.016208217787808062,-0.0198868934973202,0.06078806968902651,0.04288027658749155,0.029038149167527068,0.07910079411742515
"Rotor speed, Max (RPM)",0.12274866830255636,-0.009395026099017333,0.07111913584068395,-0.03599379886484383,0.01918553804733273,0.009431428582361274,-0.03647844944170085,-0.015208081653111848,-0.035082290303926386,-0.02750456581501433,-0.0261788491909212,0.03329444765184611,0.000946342749407234,-0.004496282359438095,0.004639975821206332,0.0020135936772485135,0.019750280294473614,-0.034615538253597526,0.01154978703314215,-0.02486496934747741,0.028971762113105922,-0.00744009422626369,-0.029207883777261544,-0.03960738901231168,0.03431670688537195,-0.008083605252619726,-0.011429230300107222,0.008658180904405613,-0.030143213160378997,-0.004708994077106836,-0.004610956478758355,-0.021063402614512887,-0.03790888625296878,0.05974146347798236,0.01931791077958911,0.049390508169490935,0.02340454097744154
"Rotor speed, Min (RPM)",0.12229047261025203,-0.027206287709010773,0.0003392264669661535,0.07252629411488723,-0.02339698515925683,-0.006368845865478245,0.06597596984689044,6.04173939366541e-05,0.04861463909218069,0.02891714666531997,0.033164856277213814,0.009726361669950428,0.004777020763193993,-0.01886184850479115,0.02112845310139224,0.029116692264504657,0.033140619664358995,0.00165651736052544,0.05997544269589046,-0.00041783989575091066,0.05259369812712601,0.006815777687560509,0.011869559434121296,-0.0666564303325567,0.054474690676618524,-0.008287802909260334,-0.02376001377382024,0.010092774579823643,-0.02201759765917951,-0.01257556994841508,-0.02510730610672845,-0.02601216439608925,-0.02675923554792753,0.023388468836369254,-0.005636366714411872,0.036031312261229166,-0.024953599183299847
"Rotor speed, Standard deviation (RPM)",0.03466549530188792,0.027964742103319354,0.11771324541560176,-0.1637176856078927,0.066926299417875,0.02509485175468873,-0.15842055538781688,-0.028650946533422855,-0.14346527437126502,-0.09662159298633632,-0.10045240346427109,0.04566344075904971,-0.007065651839342914,0.017813771226128445,-0.016641126104316242,-0.03791662655028099,-0.006866477417352589,-0.05916897804035388,-0.06219116007043784,-0.03962531025550611,-0.01791840293136724,-0.02743400657871016,-0.0859530443252673,0.04251393474487649,-0.027115039650092862,-0.006197540975143883,0.013439438072457482,-0.0003935320236921197,-0.009405377596375802,0.0044304097741725,0.044099435824708086,0.015574161566953758,-0.019939970502087206,0.060109635059428984,0.04258176912265355,0.028009977009209253,0.08087248278269249
Capacity factor,0.12827104697403055,0.011038497514136894,-0.0064091947786048325,0.0348733599913806,-0.004165915854968726,-0.0007315297353652768,0.022043641488043844,-0.020499491924794458,0.009755125019965179,0.016521024776309446,0.01088360424888769,0.0035749381434943763,0.005718778135659065,-0.009316801995065247,0.006409177915242855,0.028858926965422763,0.01689175642083792,-0.02119072517175939,0.005015537047780216,0.0022407942158221327,0.023024907008225737,-0.004771820952316685,-0.04609432451237794,0.0030656010351764375,0.0013905178145963756,-0.0074406393340797706,-0.002549023451609622,0.012163679058409331,-0.0018901787232013662,0.006238749299177469,0.020494417685559367,-0.010906030274596265,0.0291514312152887,0.004117168773171037,-0.0023658099250730563,0.0029524634501535076,-0.017962136761562962
Time-based IEC B.2.2 (Users View),0.001597733958046815,-0.0074974420395037475,0.003003413586553757,-0.0007258972029175395,0.07819423321347109,-0.18858855808302952,0.0022190535403107704,-0.0001611051910311719,0.0037158479440661456,0.0013532597134785743,-0.0016474738624627312,0.003304980977473127,0.042636411290237854,0.4854082914598863,0.20496269919057997,0.1045938378306143,-0.011017422612289982,0.009124071009219057,0.0061643630566562205,0.006947417992305388,0.007115857382023043,-0.004481801245819789,-0.0074934993727510425,-0.01422632972016467,0.008439404083033439,0.0011607022918600724,0.0028456562767786887,0.002569138427423859,-0.013100314641154341,0.011333412893487384,-0.0010895482883550981,0.006462699965718691,0.0024317454856298253,-0.005839277350993155,0.004713404976832494,0.002534347601392462,0.002875427556772045
Time-based IEC B.2.3 (Users View),0.001597733958046815,-0.007497442039503746,0.003003413586553756,-0.0007258972029175378,0.07819423321347109,-0.18858855808302954,0.0022190535403107687,-0.00016110519103117022,0.0037158479440661273,0.0013532597134785645,-0.001647473862462712,0.0033049809774731136,0.04263641129023781,0.48540829145988645,0.20496269919058002,0.10459383783061432,-0.011017422612289962,0.009124071009219014,0.006164363056656201,0.006947417992305346,0.007115857382023036,-0.004481801245819761,-0.007493499372751086,-0.014226329720164691,0.008439404083033453,0.0011607022918600678,0.002845656276778727,0.0025691384274238657,-0.013100314641154333,0.011333412893487388,-0.0010895482883552386,0.006462699965718691,0.002431745485629842,-0.005839277350993093,0.004713404976832508,0.0025343476013924907,0.002875427556772
Time-based IEC B.2.4 (Users View),0.001597733958046815,-0.007497442039503747,0.003003413586553756,-0.0007258972029175378,0.07819423321347109,-0.18858855808302957,0.002219053540310765,-0.00016110519103117383,0.0037158479440661156,0.001353259713478548,-0.0016474738624627006,0.0033049809774731206,0.042636411290237805,0.4854082914598864,0.20496269919057997,0.10459383783061432,-0.01101742261229004,0.009124071009219015,0.0061643630566561546,0.006947417992305426,0.0071158573820230536,-0.004481801245819783,-0.007493499372750925,-0.014226329720164695,0.008439404083033421,0.0011607022918600546,0.002845656276778661,0.002569138427423852,-0.013100314641154286,0.011333412893487365,-0.0010895482883550608,0.006462699965718719,0.002431745485629829,-0.005839277350993176,0.004713404976832411,0.0025343476013924508,0.00287542755677209
Production-based IEC B.2.2 (Users View),0.0014143224127550666,-0.008139804638396185,0.0012375168855259877,0.0008513655123279001,0.13129657040508885,-0.3278739492556427,-0.0007535196004358528,-0.004610564053821936,-0.0005754715854114145,-0.0006590897998290037,-0.0015539926707313783,-0.0019306219235868819,-0.008445140407568566,-0.12125231372238533,-0.04929989944641159,-0.025434055920295313,0.00479461920776273,-0.002926472122017891,-0.0012303024300295412,-9.489770183975128e-05,-0.0019988159943390704,0.0016282952707542186,0.0010995419488512908,-0.0028301740642336427,0.0021754654437257637,1.1126347663299382e-06,-0.0010682182992526011,-0.0008763314279799516,0.002018535033738531,-0.0006962086467450918,-0.0029118073176135377,-0.0014504343893070853,6.30937313196373e-05,0.0003941446111443356,-0.00017538538097376655,0.0004091035765559593,0.0007263522427730582
Production-based IEC B.2.3 (Users View),0.0014143224127550666,-0.008139804638396185,0.0012375168855259886,0.0008513655123278994,0.13129657040508885,-0.32787394925564267,-0.0007535196004358465,-0.004610564053821909,-0.0005754715854113981,-0.0006590897998289909,-0.0015539926707314085,-0.0019306219235868745,-0.00844514040756859,-0.1212523137223853,-0.049299899446411555,-0.025434055920295306,0.004794619207762813,-0.0029264721220178466,-0.0012303024300295647,-9.489770183973394e-05,-0.001998815994339054,0.0016282952707542394,0.0010995419488513776,-0.0028301740642336726,0.0021754654437257507,1.112634766326252e-06,-0.001068218299252611,-0.0008763314279799612,0.002018535033738547,-0.0006962086467450918,-0.002911807317613458,-0.0014504343893070762,6.309373131963881e-05,0.0003941446111442558,-0.00017538538097381165,0.0004091035765559723,0.0007263522427731015
Reactive Energy Export (kvarh),-0.03753998156757268,0.0685792447475163,0.0260291857806812,0.03870442729810895,-0.051312969786146766,-0.018766863526722175,0.01606802712643514,-0.04866735016001792,-0.046204551581769004,0.02091161310758373,0.05526904263477765,-0.00024619565348050587,-0.006558026774808962,-0.029459131343274082,0.024978540401233595,-0.02295843897296424,0.11560240285001527,0.04871084956618477,0.010123456317505906,-0.12845207777708534,0.12423280632212405,-0.08066766324558271,-0.03970872805349307,-0.13183479463388725,0.06819264296121161,0.032390436405082976,0.08102415323979849,0.026780410182096537,-0.11150252706713958,0.3793932443900656,0.15540129942143907,0.6052452462067124,-0.1795039217870938,-0.28740387402888773,0.19548151983629194,-0.2526930272761572,-0.11093292231097396
Reactive Energy Export counter (kvarh),-0.0007782406486910344,0.0009753833190457166,-0.003763841183830449,0.0006062291852706659,-0.0011259870443252056,-0.0006526524746199193,0.0009226985982539352,0.004051199731316227,-0.010292220238434683,-0.0033242707260439314,0.0035441429048442877,-0.006195881083095064,-0.0030648875716245225,0.0013177993650319315,-0.002698198262724491,0.006237181809720979,0.008249355857130065,-0.030133069441533503,0.01721247847003475,-0.0322583099150868,0.019674278182079667,-0.019316252658657513,0.041273402885796326,0.32493539716914654,0.6529859138941428,0.0821310615999619,0.6532720360614144,-0.0700727581234927,0.07794142350067336,-0.12662874293016751,0.008685119877726438,-0.016114699752793237,0.015086227050139438,0.00039542511817576564,-0.01628494333969033,0.006106897546454459,-0.01077160240579044
Reactive Energy Import (kvarh),0.1213897758284561,0.014989773870135883,-0.010231640729342607,-0.028441000995992186,0.04286836198644382,0.017768694709605674,-0.006002142515121686,-0.021274094844274036,0.028331716651228817,0.04178920195785393,0.05839641755231198,0.008567686113597294,0.013938028115372553,-0.007873901539397116,-0.00770639305946909,0.043673785706279576,-0.022246835294000795,-0.003028603488410786,0.0021759596868636943,-0.026238631421641637,0.0061235859664576855,-0.010046642605682464,0.06444996351176924,-0.03140805306493183,0.009296145423632107,0.002914418605583928,0.0012124235449129522,0.004251261908415092,0.009185580329389473,0.00677935327499242,-0.03822022633245623,-0.020684806931682002,0.019565256527860335,-0.06784400155034366,-0.040644007067679185,-0.043738253130371565,0.02707467056830128
