PitchAngle,Power,PredictedPower
3.7662418,1943.446,1966.8402150023128
5.9617114,2012.4645,2024.3242246625111
0.9663256,1825.1152,1693.7424648312642
6.7160993,1983.2311,2035.8354045130068
2.3777308,1828.8932,1879.7600772568728
4.563263,1983.4835,1991.592770089553
0.100498416,1656.2738,1606.079646769714
0.76288563,1660.047,1667.1039467618416
0.093494475,1692.7008,1605.7107453320828
3.9476542,1994.0299,1973.203104817672
8.500286,2051.8398,2009.4707426390155
0.21849656,1734.4877,1613.2626074741006
3.4835384,1998.8129,1955.5000712350227
5.5592146,2021.9021,2015.9663362659771
7.3618484,2051.0864,2037.36248221057
4.6028295,1891.1672,1992.661903602444
2.538202,1980.1991,1894.9683186569496
2.1640923,1891.2222,1856.9468272269519
1.4749451,1665.5952,1766.4265103013288
6.0771923,2061.9502,2026.5068267989216
2.0755136,1937.7783,1846.648231470885
3.4736583,1846.9095,1955.0648982765902
1.8824717,1967.2582,1822.6276802299026
0.08349951,1578.6356,1605.1956360241243
7.3288593,2039.9355,2037.5524571989292
1.9908682,1893.9246,1836.3709472871665
2.1492798,1920.4785,1855.2580747697748
0.37263173,1554.7781,1625.2821126698775
3.6614568,2013.6761,1962.8671849103096
0.6146404,1696.1138,1649.5316567445052
4.180292,2012.8054,1980.6199426299736
2.4877336,1945.8923,1890.3631356573128
0.0,1431.6023,1601.4179601506496
0.042498715,1587.8903,1603.2228331879253
5.981251,2036.8086,2024.7013439754462
1.3322275,1907.8033,1745.7861842507782
2.914061,1919.6841,1924.3882196075133
3.6093183,2028.1067,1960.7950710355835
0.13549368,1433.7759,1608.020326931213
2.0290518,1803.9634,1841.058350264147
1.7307651,1787.7103,1802.4190496521496
3.896565,2011.0363,1971.470002564666
0.55445266,1686.9509,1642.9448626624796
2.50604,1617.5665,1892.0523096709535
1.2265012,1748.7788,1730.4783999410204
1.7474021,1750.2083,1804.6847884227657
7.5311904,2054.8843,2035.8615789476435
0.7874454,1811.8346,1670.1807456310514
0.09849808,1539.5911,1605.9736215277678
0.47535342,1585.6292,1634.8287802389514
1.3356922,1895.905,1746.2886149996548
3.3098497,1811.8479,1947.3873558947923
4.031821,1952.8838,1975.9703144788991
1.9940817,1905.4713,1836.76862237163
5.162154,2020.793,2006.838542596894
1.7763675,1812.5292,1808.6020466711966
0.9992548,1809.5969,1698.2650021975164
1.3473635,1630.8813,1747.981058736707
3.111285,2039.6016,1936.7321186363627
5.406211,2003.3433,2012.5412934667434
1.2822934,1861.8406,1738.5475686243556
4.9988265,1892.8207,2002.8636113636396
0.65348226,1527.148,1653.9584861555684
1.1307662,1898.4083,1716.7388616873368
3.3896396,1842.9315,1951.240114858196
0.32138282,1503.0088,1620.9675260587228
3.728454,2033.196,1965.4353070618288
0.0,1457.4226,1601.4179601506496
5.2649474,2052.2756,2009.275246036174
0.5532972,1544.2434,1642.8217891815123
0.38240412,1692.7008,1626.1395351292026
0.40648776,1453.547,1628.2990654984799
2.5256612,1828.3954,1893.8391010592863
0.5558199,1501.5833,1643.090661874305
2.2008023,2005.0425,1861.0732112803257
1.3725688,1633.6947,1751.6349990280703
2.1257682,1771.5282,1852.549776906076
3.094891,1831.0685,1935.7772317458923
4.0608864,1873.7603,1976.9025097577946
1.1280104,1744.2311,1716.3462389684594
4.8491235,1929.7012,1999.1058552891627
0.040999644,1632.4052,1603.1549979691113
0.974328,1665.061,1694.8370415876675
0.5497909,1577.926,1642.4491148226139
2.2809114,1840.9484,1869.7825482376006
0.7398493,1819.1776,1664.2579784259617
1.1500837,1750.6165,1719.4962747059458
2.0451791,1688.5162,1843.0129733409426
3.0670419,1948.5718,1934.1268017314846
3.4247322,2040.0183,1952.8653030662963
1.651927,1858.4083,1791.538284570704
0.61736745,1732.7312,1649.8380692174087
1.7381452,1741.4978,1803.4255076325871
2.4192905,1763.8053,1883.857526024805
0.7706084,1555.1073,1668.0667823762644
0.024499746,1619.7172,1602.4284713368995
0.0,1377.414,1601.4179601506496
4.705933,1997.4135,1995.401870217954
0.4607001,1456.8737,1633.3963359771133
0.55287015,1461.9369,1642.776335039122
0.49149108,1796.4357,1636.4325662516844
1.8446918,1796.9906,1817.6948367216005
0.053498946,1607.2148,1603.7299026049943
1.3648282,1823.6832,1750.5130968236942
1.641315,1915.0397,1790.0569064431816
5.3348484,2022.0852,2010.9034692757023
4.457547,2030.531,1988.6837318785722
0.02549993,1482.4955,1602.4714600264506
0.09299949,1531.7118,1605.6849214981253
0.673274,1738.1738,1656.264644711134
2.4835653,1869.1072,1889.9755253816404
1.6224152,1764.6324,1787.4096145703747
2.352385,1870.5382,1877.20647992446
6.7614236,2066.7776,2036.2576533419553
0.682906,1736.5492,1657.3989273700672
2.5399683,1925.4249,1895.1265624388384
5.9725013,1988.0217,2024.5328503735611
1.6927438,1920.0682,1797.2001254087281
2.5618455,1891.6869,1897.0702244980555
3.5317264,1973.6643,1957.581019211531
0.23052306,1405.2831,1614.095404398609
4.908425,2038.1205,2000.6078949445453
6.3937187,2015.3579,2031.812820513826
5.712625,2047.3256,2019.272939784906
2.2913935,1764.5184,1870.89186794753
0.88129956,1773.8567,1682.3106879341574
0.76846856,1735.7756,1667.7995653654943
1.0197607,1888.1554,1701.1048415057599
0.50503665,1523.436,1637.7996806445772
0.07699853,1649.7156,1604.8677651431933
0.045998313,1622.8997,1603.382378270081
0.5684566,1782.67,1644.4467828034617
1.3269348,1786.7948,1745.0186703276638
0.1744813,1505.2006,1610.3718076999162
2.3262289,1801.834,1874.5278010523052
5.4232106,1896.8136,2012.9277406096135
4.2419567,2044.0256,1982.4761020991832
0.025499746,1491.2273,1602.4714521054907
4.3722625,2039.5408,1986.2759280117982
4.559677,1979.7396,1991.495363559585
5.959449,2063.6853,2024.280363327293
0.11899842,1406.508,1607.0853976726237
0.13499731,1562.2161,1607.9916704472084
0.19999638,1477.3746,1612.017354169357
0.04349872,1454.8835,1603.2682539577854
0.17297791,1463.3972,1610.2774673936856
0.76463646,1855.6132,1667.3218518159067
0.8508791,1595.4856,1678.3180828971517
0.7764493,1601.4884,1668.797852035695
1.8459336,1972.1753,1817.8580856904618
0.52240986,1543.816,1639.5806450765476
1.0233659,1840.3461,1701.6058798817287
4.41116,2016.7391,1987.3812970340625
0.2849915,1579.8611,1618.0935711698253
0.44998643,1858.0818,1632.3635513516472
4.507642,2031.6155,1990.072085971297
2.9213183,1991.8152,1924.877114095748
0.12199177,1665.5034,1607.2523913507553
0.22097416,1620.0955,1613.4326778165866
2.5377328,1913.2053,1894.9262495961557
0.33693457,1533.5216,1622.2441584009039
0.19894443,1580.0441,1611.9478585180896
3.5610232,1886.8467,1958.8137189289089
7.387133,2033.5978,2037.194705307355
0.67817086,1619.151,1656.8403419214076
2.666405,1840.694,1905.9475302873736
4.8133435,2000.2167,1998.1907504845715
0.51293796,1765.598,1638.6058514740819
3.7260165,1968.9521,1965.3436376265627
6.1770964,2031.1638,2028.2979464778678
0.36849442,1657.7592,1624.9224182811067
2.284329,1926.2086,1870.1450064132857
3.493943,1987.9225,1955.9551651701756
0.91475147,1615.9973,1686.7628377666988
0.047998965,1564.2334,1603.4743308146062
1.6115062,1672.84,1785.876554212675
1.2027235,1785.6514,1727.0504841368872
2.3399086,1881.4651,1875.934257448379
0.051499564,1604.0221,1603.6365234274506
1.6678305,1911.3684,1793.7512544513036
1.9616896,1489.4021,1832.7337272719617
1.8464017,1991.5425,1817.9196035750278
0.0,1566.7634,1601.4179601506496
1.2357167,1802.1403,1731.8090210875826
1.141933,1922.1228,1718.3317425725625
0.47590974,1667.2107,1634.8836126418555
4.128827,1948.5311,1979.0387550312073
1.014274,1698.8625,1700.3433112796613
0.73871267,1650.8539,1664.1185857809262
4.9367833,1917.7583,2001.319864244676
4.3382826,1976.3533,1985.2999052366254
5.942385,1950.5645,2023.9482481937794
5.62892,2014.5623,2017.4854350924647
0.15199949,1563.759,1608.991644068196
0.0,1420.7385,1601.4179601506496
1.5835599,1745.4662,1781.9333521162864
0.45386517,1766.9191,1632.7360298417336
0.9974208,1888.5598,1698.0118656014345
0.46640027,1687.6365,1633.9508434890631
2.1010592,1841.1597,1849.6671677401246
1.9867983,1932.7509,1835.8664600447369
0.23899265,1469.2148,1614.6928369000773
0.3944304,1653.8857,1627.2096929587924
3.7154224,1968.1199,1964.9437063464836
0.599418,1595.9952,1647.833725687861
1.7476871,1815.7305,1804.7235031909547
0.7633885,1661.1967,1667.166510156571
1.4623388,1761.5442,1764.6118706421364
0.40595478,1416.8564,1628.2505654181473
0.56998855,1925.2163,1644.61223110575
1.297088,1538.9519,1740.691346299301
1.2443409,1842.3207,1733.0551769027604
4.012781,1881.9744,1975.3533571688831
0.0,1525.0277,1601.4179601506496
2.4677093,1858.471,1888.49091518441
2.5132413,1840.1769,1892.710935090847
3.5260968,1954.8413,1957.3413871436992
2.007655,1793.9062,1838.4419102959419
1.2986124,1791.1847,1740.9122957980958
6.0848436,1976.0247,2026.6473439242009
0.45210248,1451.0613,1632.5665559901258
2.2561226,1889.0886,1867.1311701989182
0.49245954,1653.0544,1636.5296793922553
6.231248,2044.5822,2029.226880729023
7.6620793,2053.7014,2034.0753844924084
0.82723016,1493.482,1675.253547537599
7.4828963,2040.705,2036.38108054792
3.7596211,1931.4447,1966.5962308933288
4.2753887,2035.0863,1983.4661488201161
7.004282,2041.0731,2037.7866755857046
6.1335464,2061.4177,2027.5290132863593
3.0202959,1837.4297,1931.2741670199043
0.41645107,1645.7263,1629.2115585620068
0.48844317,1856.0261,1636.1275717848164
2.392314,1741.2006,1881.210551333731
3.186634,1905.6437,1940.9676148423218
3.656877,1646.4215,1962.6878368654436
2.0787313,1813.3269,1847.0306430281782
2.4316857,1863.9944,1885.0580338339614
0.004499998,1468.4171,1601.5974336649044
0.12948172,1477.6665,1607.675424404704
0.45524874,1637.3583,1632.8692877893695
6.6149025,1999.2563,2034.7553189119965
0.7044624,1784.8436,1659.9651160976455
3.2001736,1922.4691,1941.7028800889266
0.49094862,1779.9026,1636.378213252073
0.18949027,1624.9938,1611.3296445216463
6.5953045,2054.9888,2034.525427800314
4.884891,2026.9937,2000.013962569618
0.8768177,1579.7913,1681.719004486603
2.4713514,1878.6272,1888.8333527150648
1.8207632,1830.1833,1814.5348099037221
1.9886683,1801.126,1836.0983723979211
6.6773286,2009.3396,2035.4433869936868
5.555666,2038.3921,2015.8882876945127
0.0,1564.4681,1601.4179601506496
0.75667465,1431.5195,1666.332748943833
1.5234214,1558.2866,1773.3788231686262
1.7068868,1806.2858,1799.147907095237
5.8124604,2042.3973,2021.348613984612
2.565753,1982.5669,1897.414210132242
1.7209164,1912.8282,1801.0725528493676
6.5950484,2011.4988,2034.5223810170216
0.7950887,1698.9165,1671.1469731887132
0.68537664,1643.9497,1657.6911165062852
0.5223804,1632.7738,1639.577599147806
5.3632193,1972.5829,2011.5575892905117
5.4849153,2008.3317,2014.3182151106114
0.09799964,1758.4716,1605.947285245963
0.16499789,1441.5895,1609.781609908304
4.712011,1995.8513,1995.5614135836356
4.2471833,1947.431,1982.6316120533074
2.4422936,1815.0378,1886.0775821114703
0.13198316,1305.4473,1607.8183528339973
1.912984,1684.8494,1826.5592292942233
0.42045367,1674.813,1629.5812539545425
0.02599973,1428.312,1602.4929927339272
3.292687,1986.6147,1946.528559179426
2.1519513,1586.6072,1855.5636521268427
0.35848477,1727.5374,1624.0603810248635
1.7890437,1524.658,1810.305014989929
5.6160617,2006.9622,2017.2072482484068
0.06899943,1365.4148,1604.4721111370354
2.6994996,1867.893,1908.6178477254157
1.2244922,1585.4883,1730.1884645287396
3.6580486,2023.9813,1962.7337652740491
6.318561,2018.7981,2030.6562525707302
6.6733847,2034.7485,2035.4019628794981
0.021499893,1644.9778,1602.3003504964652
0.7193621,1584.4832,1661.7607052438022
0.13245961,1392.3102,1607.8456698245536
3.7175677,1735.1552,1965.0248913216083
1.2924641,1967.1365,1740.0212117288077
4.1725698,2019.0857,1980.3846125523885
0.6903596,1653.8372,1658.281953936184
6.442496,2033.7659,2032.52370902176
0.45938945,1486.4404,1633.2693285310518
2.5477908,1910.9736,1895.8250139057843
3.386677,1894.241,1951.1010319789207
5.7615786,2008.7714,2020.2987005487337
1.2432948,1727.2716,1732.903976207429
2.506629,1886.819,1892.1063031595897
0.69689095,1572.4935,1659.0594631182091
0.024499746,1534.1805,1602.4284713368995
0.0,1620.9437,1601.4179601506496
0.23640034,1562.5255,1614.5090219047179
0.0,1384.6737,1601.4179601506496
0.26746795,1486.4479,1616.7671745780626
0.63990945,1638.3716,1652.3964426042392
4.0699825,1995.4224,1977.1919234352647
1.6454741,1795.0048,1790.6379358077445
3.0057027,1891.3716,1930.3619660208358
8.583811,2048.3484,2005.8939166436373
0.26847887,1618.6016,1616.8426665745624
4.476401,1943.7881,1989.2084174500328
2.348839,1928.9148,1876.845914310789
0.47149315,1741.6594,1634.4492032720364
4.4761105,1905.5951,1989.2003531705764
0.8928197,1652.7002,1683.8368520893605
1.4369302,1859.1888,1760.9474802554769
0.65582883,1715.942,1654.2301635230626
6.8752055,2007.5704,2037.1353009156212
0.22949965,1823.9645,1614.0238256767698
7.525615,1998.026,2035.925348729379
0.71783084,1835.6461,1661.5753614351677
7.4700856,2060.707,2036.5064842543043
7.129626,2056.5476,2038.0324347658482
4.1264553,1979.6649,1978.965144051603
0.04899957,1567.155,1603.5205227664574
6.3395205,2042.4437,2030.9859546472185
0.3899237,1591.8438,1626.8067365676459
0.65748763,1636.0306,1654.4224991299666
5.3102393,1998.5297,2010.3329213526774
0.18299165,1511.0508,1610.9113531867201
0.9063083,1784.1313,1685.6332862217646
1.3610419,1587.6406,1749.964234448059
0.23699959,1767.0177,1614.5514384493224
0.5462651,1377.9363,1642.075582191137
0.36995173,1781.7172,1625.0488902865156
0.80811363,1773.8037,1672.8027676205752
1.2333769,1823.7451,1731.4710795529038
0.5994593,1869.9838,1647.838303543335
0.83472997,1505.3052,1676.2215604194755
0.60630655,1605.8298,1648.599454858998
0.46896785,1609.6787,1634.201747407462
0.0005,1500.2963,1601.4377651645464
5.409105,2026.2473,2012.6071836608269
1.502836,1580.2101,1770.4319249375221
0.07699937,1417.6183,1604.8678071421766
3.0789847,1998.7612,1934.8389807864628
2.3494582,1650.7598,1876.9089344686547
0.6709671,1916.1505,1655.9941315401018
5.5054293,2048.758,2014.7761619543062
2.1236103,1763.9558,1852.29951131875
2.1673734,1975.7399,1857.3190606035869
0.13749361,1444.1478,1608.136115069448
3.1219373,1955.2847,1937.3460574848211
0.18095957,1637.9021,1610.7816722626803
2.5710278,2026.7312,1897.8770409962353
3.023858,2008.67,1931.4952453756966
3.143434,1721.8861,1938.5696048135217
5.8654547,2055.0762,2022.4235904456805
1.0057942,1597.2997,1699.1687538839742
4.141072,1918.0536,1979.417742572496
0.23139904,1425.7852,1614.1567764591757
6.131775,2026.2953,2027.4973407374816
1.1763748,1800.0905,1723.2625487846544
0.41681993,1523.3002,1629.2455533769628
0.13849875,1716.9734,1608.1945070937231
0.4943746,1662.555,1636.7220005612826
1.0606767,1689.0573,1706.8200319956863
1.5129032,1839.7767,1771.8741569310255
1.8753655,1970.6925,1821.7052357398152
0.9143528,1675.7792,1686.709416135282
4.7501783,1961.3595,1996.5584573311921
0.0,1329.825,1601.4179601506496
3.6397276,1837.083,1962.0117594387248
1.2355725,1800.5417,1731.7881921319508
0.6472031,1479.2815,1653.2338481394688
0.58240473,1433.4153,1645.9614171325948
1.6677865,1785.2747,1793.745143830913
3.1749337,1973.7667,1940.3260262985548
0.40143615,1704.2571,1627.8406620122523
1.7807614,1857.4869,1809.1931370909574
1.2484899,1679.236,1733.6549775953893
1.0714073,1937.8434,1708.328775243065
3.001793,2005.1423,1930.1157940414375
0.7332125,1576.8103,1663.445452873765
0.032999378,1588.8832,1602.7981187504392
1.7252792,1891.6239,1801.6695004863845
4.402256,2017.9839,1987.1293577311792
0.43487307,1641.035,1630.9277754397208
1.1802026,1677.2518,1723.8120618480393
0.80926865,1802.2843,1672.9501546587549
3.7163446,1945.885,1964.9786177737294
4.8373938,2033.0093,1998.8066011327585
0.2999959,1497.1847,1619.2591223811087
0.24525993,1570.4651,1615.1407154902827
1.2284443,1558.7498,1730.758874654137
3.2596326,1793.3887,1944.8431034397324
0.3724874,1593.8947,1625.2695315048782
1.3464253,1731.8707,1747.8450175542175
3.1702418,1982.2628,1940.067112783937
1.1356069,1637.4822,1717.4289848212695
0.90409005,1646.9753,1685.3371648719597
3.4682212,2011.4081,1954.8241503795136
0.22398402,1648.2003,1613.6403294344268
1.9157484,1808.8799,1826.9130496559437
1.5551443,1778.9277,1777.9022374838737
0.5584532,1544.6036,1643.3719829852669
0.024499746,1714.7485,1602.4284713368995
0.8834174,1555.4476,1682.5906847396616
0.5988269,1500.2377,1647.7682231141548
5.1154804,1988.7723,2005.7156223625493
3.2646134,1852.6141,1945.0997696736588
5.184025,2009.1075,2007.3611861838103
1.1758547,1817.1816,1723.1879057352255
1.141871,1927.9976,1718.3228902768544
4.470073,1943.4877,1989.0326111575318
5.4143157,2043.6948,2012.7257150809505
6.071905,1745.2448,2026.4094145039292
6.0351667,2059.065,2025.7256874953052
1.3373392,1914.7426,1746.5274521862152
0.25449163,1574.4628,1615.8093778496855
0.8808899,1771.4424,1682.2565572496192
1.8218589,1981.0334,1814.6800976552233
1.3840744,1684.4358,1753.3020554223237
1.8848222,1867.378,1822.932235454566
2.737307,1994.898,1911.5882836727537
7.095679,2004.9646,2038.005586373805
5.57401,1996.9232,2016.2910138066254
3.319189,1863.8263,1947.850090018718
2.2820363,1873.5308,1869.9019336506783
0.35692772,1555.4163,1623.927333009189
0.57797873,1880.6038,1645.4787923518224
0.7599059,1801.6937,1666.733609863035
2.1153433,1905.0786,1851.3381067757225
0.0999994,1692.1785,1606.0531472179641
7.739699,2039.4415,2032.7503699332724
1.733972,1873.5911,1802.856658498668
5.722323,1977.1398,2019.4773323747024
1.7474217,1988.3782,1804.6874510193888
1.5218165,1899.453,1773.1493849007197
0.09549851,1331.1337,1605.8156315667597
6.315518,2041.9124,2030.607938284487
2.5291252,1852.2007,1894.1520080449352
1.5952603,1745.6577,1783.5869659006885
0.2274963,1625.5326,1613.8840907689485
1.5498769,1918.028,1777.1527624289695
4.000591,1775.8376,1974.9556625275059
3.737567,1872.7971,1965.7768903114365
2.8165712,1896.9801,1917.545066448661
6.3081183,2046.1145,2030.4899852961287
3.3120928,1981.5654,1947.4987878800869
3.9037125,2027.4595,1971.715054708929
3.285465,1975.8523,1946.1638738622053
5.8061852,2059.1833,2021.220052339906
0.12699948,1666.5277,1607.5344076872898
0.5943979,1665.4474,1647.2784552773928
0.006499995,1408.1332,1601.6780864678235
0.4354597,1528.8756,1630.9830407335294
5.1237755,2015.146,2005.9159490320542
2.331763,1998.5024,1875.098233038763
1.4976594,1565.7876,1769.689564629152
0.27749798,1720.0908,1617.5217548862574
5.5771585,1963.5693,2016.359952231991
3.3674068,1937.7767,1950.1890602964415
1.4804366,1470.2814,1767.2162080431792
0.7693389,1834.1351,1667.9082110329036
2.3049326,1934.2549,1872.3142751349174
6.3787575,2032.8588,2031.5883594666402
1.8668299,1769.6346,1820.5939069307688
3.4438648,1983.0449,1953.734442737837
3.7697816,2003.5673,1966.9702925761526
1.3434584,1977.6727,1747.4148011592085
2.319754,1728.6658,1873.857891343568
0.7197483,1565.6045,1661.8074799507147
3.180108,1959.4366,1940.6104744817799
2.5591063,1742.6678,1896.8285144107397
7.418872,2030.6517,2036.9565140484015
0.62490654,1664.1743,1650.688657688384
1.9173672,1854.5311,1827.1200570827007
0.6509497,1662.1213,1653.6658085705108
0.33703148,1601.1863,1622.2522036054106
0.026499834,1595.5065,1602.5145724932393
0.83124423,1746.4335,1675.7711999953192
0.0,1504.5085,1601.4179601506496
0.55447704,1747.7593,1642.947460893128
0.19946961,1607.0442,1611.9825361300213
1.4732141,1901.8597,1766.177484697176
6.2599654,2027.0908,2029.7066390486993
1.2948945,1927.6257,1740.3734336687553
1.344693,1812.9315,1747.5938263213409
1.227646,1907.5707,1730.6436390102597
2.7342794,1894.5498,1911.3535281163734
0.49342144,1679.8256,1636.626231229448
6.763903,2055.095,2036.2795993712205
1.702102,1721.3563,1798.4897821195482
6.865,2015.8655,2037.067725783182
4.4921947,1939.3624,1989.6459212123339
0.037999757,1554.1063,1603.0201618750016
0.69987047,1615.3453,1659.415304160157
2.0597312,1849.1857,1844.7636531225821
2.091462,1926.7865,1848.5375761472183
2.6523683,1931.5963,1904.7949214939401
5.872797,2049.4187,2022.570977899336
7.3198237,2048.0881,2037.5988350460764
0.61943877,1633.7186,1650.0712532066796
3.0882125,1999.5679,1935.384714483117
0.30895796,1697.3163,1619.9683204191895
1.700075,1728.9368,1798.2107180479593
5.520611,1756.194,2015.1136586516081
0.64312947,1729.0391,1652.7655691181449
2.2919586,1968.8988,1870.951472256577
4.9359546,2037.3127,2001.2991158615641
3.9795156,1735.0591,1974.262980348435
3.1524303,1978.5297,1939.075619096713
0.9079754,1772.082,1685.8560097080144
4.092495,1848.721,1977.9035998548043
5.642492,2045.7842,2017.7780424184
2.1263804,1879.0817,1852.6207259037772
1.7879102,1987.764,1810.1530241455819
3.230463,1941.847,1943.320348292102
1.7936262,1862.2198,1810.9189001488674
7.129943,2055.9722,2038.0325424323362
0.7094361,1696.6361,1660.5625460691851
0.4829563,1776.8455,1635.580963825593
1.2121572,1624.5898,1728.4095081051894
0.96730524,1738.0964,1693.8763016012147
0.8978829,1757.6836,1684.5099923973269
1.985307,1747.2914,1835.6813728574614
2.5779364,1940.5436,1898.4805881805707
1.8258897,1900.1984,1815.2140920270524
0.5407636,1589.2212,1641.4951821706302
2.4181662,1841.4824,1883.7481450021223
3.9879947,2036.0771,1974.5424491125257
7.306596,2052.6091,2037.66238175947
5.2407126,1990.8927,2008.7052814019225
0.1449995,1639.7347,1608.5753581141807
0.18949035,1617.7084,1611.3296497043752
2.0319815,1884.221,1841.4145503349466
6.858733,2053.7278,2037.0251091156151
2.4257648,1830.5957,1884.4858135789427
0.0,1486.553,1601.4179601506496
5.838083,2033.6837,2021.8707849911825
2.9094944,1877.5643,1924.0791590668528
0.49994138,1523.8011,1637.2832062079037
7.4701967,2021.582,2036.5054189047382
0.351991,1752.7809,1623.5073658163349
0.10449142,1528.6073,1606.2928823934394
0.5868214,1445.3247,1646.4448677054936
1.1508901,1758.278,1719.6115723498917
3.231941,1960.8052,1943.398320053691
7.431015,2061.0093,2036.857186416455
0.91592515,1507.6223,1686.920159786734
0.62387836,1341.3738,1650.5723535980053
6.427507,2023.8406,2032.3087283477719
2.940405,1878.6451,1926.1497098081554
5.204516,1936.4125,2007.8487973203453
0.108996846,1672.9829,1606.5360260215148
0.34047207,1723.2771,1622.5385506556863
0.14299746,1694.702,1608.4574768998891
0.6653642,1842.4999,1655.3389894496997
3.672762,1989.091,1963.3077704504435
1.2560407,1511.6377,1734.7470060405221
2.884865,2027.4056,1922.393108425253
3.0757897,1746.8187,1934.649107254991
7.12422,2071.6072,2038.0301886488603
5.8917627,2000.9695,2022.9498956393986
0.10899595,1720.1484,1606.5359773993653
1.4508721,1658.347,1762.95923220749
2.3013923,1823.886,1871.9434707832731
3.5826032,1837.5354,1959.7066888283912
4.5893226,1914.885,1992.2980758672848
4.040539,1990.7726,1976.251124157601
1.1966645,1931.4055,1726.178364844157
1.8410792,1843.5254,1817.2194974027764
1.9028852,1889.9517,1825.2632858449806
3.3354664,1990.1948,1948.648972611519
3.2195535,2025.0559,1942.7420903217294
3.362437,2020.9684,1949.9517852676308
5.441968,1877.2207,2013.3524682208913
1.259791,1797.021,1735.2895906795743
4.9741116,1999.4868,2002.2509297209685
2.234499,1900.0836,1864.7863318080683
2.355629,1883.5575,1877.5356270390987
3.0637975,1924.9735,1933.9321760472055
1.2383158,1861.012,1732.184489665367
1.9726696,1767.8495,1834.1079574106914
2.3808906,1930.9576,1880.0755218898564
1.4548439,1884.8507,1763.5318772802243
5.0969014,2013.2067,2005.2657532632338
1.5358428,1959.5096,1775.1527243512767
1.3082187,1692.0583,1742.3048525662768
0.40537846,1714.8041,1628.1981573718454
5.240764,2006.537,2008.7064932067187
2.0279436,1740.1196,1840.9234833299113
0.6035947,1722.6592,1648.2974850013022
7.0048013,2050.8145,2037.788505734118
0.21247558,1380.7175,1612.8525527696938
0.0025,1554.9045,1601.5173265056462
7.110115,2055.8728,2038.0206968731723
0.018499916,1389.6154,1602.1734477717453
5.899545,1865.1644,2023.104620890459
7.8816376,2042.7611,2029.8088845557947
0.010499979,1481.4524,1601.8410278469476
1.555018,1825.8392,1777.8842746636253
8.136756,2056.7393,2022.848415114337
0.08399912,1423.5854,1605.2210674395699
6.2386875,2049.8936,2029.3520439101521
0.2624926,1713.4568,1616.3974726866331
0.7039508,1905.2969,1659.9037760781616
2.6819644,1891.9756,1907.2112020290283
7.5610385,2052.0837,2035.5032113302136
0.37099847,1861.6244,1625.1398824509934
1.4136618,1803.5099,1757.5849246567207
0.65123135,1602.1035,1653.698330302798
8.62455,2042.6289,2004.090230743431
7.041119,2039.8043,2037.900098455915
7.606808,1997.2086,2034.8977341606305
0.0025,1560.4602,1601.5173265056462
0.05749925,1501.9337,1603.9183513843648
0.5449239,1713.4644,1641.9338125782547
3.5899026,1962.1635,1960.0059205318498
0.5379144,1527.3187,1641.1957715136898
5.370628,2048.6875,2011.7277579546985
0.056998666,1420.0544,1603.8946514816644
1.503644,1683.5347,1770.5477520591771
2.5339282,1959.3214,1894.584609834734
0.62481964,1637.3802,1650.6788242016034
2.5414333,1777.069,1895.2576629021785
3.0449476,2005.488,1932.791555336138
0.08549901,1624.3514,1605.297616159602
0.450853,1479.8914,1632.4466278147602
1.6557415,1631.3951,1792.069854935661
4.10247,1960.1125,1978.2168780459792
1.0829931,1788.7384,1709.9620142297038
0.41644585,1617.4358,1629.2110775858787
3.0176682,1723.5704,1931.110684304566
1.7026477,1705.6064,1798.5648841121101
0.9216575,1512.9923,1687.689585589739
3.8144515,2024.9817,1968.59020088927
6.4319577,2031.5175,2032.372889068126
0.32842663,1437.5437,1621.5421868479534
6.813596,2055.3782,2036.6934468730312
4.2805424,1982.7872,1983.61779904355
1.6799042,1850.1395,1795.4254533544863
1.821408,1558.8335,1814.6203159349973
0.255976,1449.943,1615.917882963508
8.393367,2062.5083,2013.7928311634166
2.1950765,1869.5635,1860.4351553868346
0.0,1412.8219,1601.4179601506496
2.7389543,2013.9941,1911.7157864202263
1.0724106,1617.9661,1708.4700375418688
0.622425,1628.2195,1650.40811643886
2.0225642,1944.0863,1840.2678092298859
3.7583504,1930.5782,1966.5492996699666
1.1648191,1677.6428,1721.6053783331515
0.5861986,1629.4059,1646.37658460189
2.412651,1844.8661,1883.2104015977366
5.4160357,2004.5239,2012.7648114151207
0.19599873,1744.4631,1611.7540083738322
0.7229225,1642.5288,1662.192365884405
0.47096258,1617.5792,1634.3971561866515
3.9547691,1952.6709,1973.441139043045
1.5578595,1799.425,1778.288308295604
3.182411,1895.4648,1940.7367131530852
6.900546,2008.0127,2037.2931994498579
2.2346802,1882.507,1864.806104433578
0.0,1374.7452,1601.4179601506496
1.6520113,1751.0171,1791.5500374814321
2.8463068,1907.6368,1919.6875929519874
2.8348904,1997.5485,1918.8708458222886
0.5168666,1560.8065,1639.0090606164224
5.556953,1922.3561,2015.916602067628
0.26483265,1606.9518,1616.5709728730408
1.1654176,1735.9491,1721.6911409825666
0.9038418,1696.38,1685.304041958906
0.51628363,1388.5221,1638.9491294245606
2.7898638,1969.6453,1915.578303353597
0.31885993,1554.5413,1620.763138925504
0.12349522,1443.1954,1607.3367126623452
0.43993145,1650.0095,1631.4055531580545
1.1409286,1937.9421,1718.188346649401
