Date and time,Wind speed (m/s),Power (kW),Rotor speed (RPM),Blade angle (pitch position) A (°),Gear oil temperature (°C)
2019-01-01 07:30:00,4.136839389801025,208.7528076171875,9.063946723937988,0.1099962145090103,54.29166793823242
2019-01-01 07:40:00,5.759634971618652,423.9368286132813,10.907463073730469,0.0,55.73684310913086
2019-01-01 07:50:00,5.974254608154297,386.2153625488281,10.645191192626951,0.0,56.38999938964844
2019-01-01 08:00:00,4.459090709686279,198.60899353027344,8.871284484863281,0.0,56.584999084472656
2019-01-01 08:10:00,4.953411102294922,269.09881591796875,9.68692684173584,0.0,56.7558822631836
2019-01-01 08:20:00,4.923881530761719,193.2393035888672,8.804129600524902,0.0,56.696876525878906
2019-01-01 08:30:00,3.8793904781341553,112.3425750732422,8.190423011779785,0.1805259585380554,56.25
2019-01-01 08:40:00,4.130070209503174,179.74365234375,8.680069923400879,0.0,56.21749877929688
2019-01-01 08:50:00,4.890928745269775,255.24403381347656,9.44787311553955,0.0,56.37749862670898
2019-01-01 09:00:00,4.120658874511719,145.71548461914062,8.421699523925781,0.0489995703101158,56.54750061035156
2019-01-01 09:10:00,4.735597610473633,201.4986267089844,8.906265258789062,0.0,56.397499084472656
2019-01-01 09:20:00,5.653958797454834,345.1636657714844,10.314414024353027,0.0,56.90250015258789
2019-01-01 09:30:00,4.981736183166504,255.13735961914065,9.460501670837402,0.0,57.33250045776367
2019-01-01 09:40:00,5.689839839935303,365.2304382324219,10.52284812927246,0.0,57.84249877929688
2019-01-01 09:50:00,5.665449142456055,414.5545043945313,10.8825044631958,0.0,58.345001220703125
2019-01-01 10:00:00,5.640574932098389,324.70050048828125,10.161017417907717,0.0,58.81999969482422
2019-01-01 10:10:00,4.804167747497559,207.17747497558597,8.987340927124023,0.0,58.68000030517578
2019-01-01 10:20:00,4.897258281707764,221.39404296875,9.140216827392578,0.0,58.40250015258789
2019-01-01 10:30:00,4.8907246589660645,247.44976806640625,9.334877014160156,0.0,58.435001373291016
2019-01-01 10:40:00,5.407727241516113,318.5238037109375,10.103160858154297,0.0,58.87749862670898
2019-01-01 10:50:00,5.0701680183410645,283.49627685546875,9.803130149841309,0.0,59.022499084472656
2019-01-01 11:00:00,5.154587745666504,96.90554809570312,3.795974493026733,52.879642486572266,58.334999084472656
2019-01-01 11:10:00,5.374856948852539,296.7680358886719,9.899962425231934,1.5372803211212158,58.43999862670898
2019-01-01 11:20:00,5.532281398773193,342.9046936035156,10.24403190612793,0.0,59.25
2019-01-01 11:30:00,6.0252461433410645,447.1689147949219,11.162272453308104,0.0,59.59749984741211
2019-01-01 11:40:00,5.134951114654541,284.3643493652344,9.771231651306152,0.0,56.01750183105469
2019-01-01 11:50:00,6.124221324920654,484.3647155761719,11.433914184570312,0.0,58.0099983215332
2019-01-01 12:00:00,5.547966957092285,375.3867492675781,10.536698341369627,0.0,59.157501220703125
2019-01-01 12:10:00,5.955005168914795,493.0026245117188,11.272647857666016,0.0,59.31499862670898
2019-01-01 12:20:00,6.263811111450195,443.1167297363281,11.062947273254396,0.0,56.65499877929688
2019-01-01 12:30:00,6.081586837768555,494.2986755371094,11.481927871704102,0.0,58.1131591796875
2019-01-01 12:40:00,6.0826616287231445,565.5130004882812,11.73865795135498,0.0154999354854226,56.93000030517578
2019-01-01 12:50:00,6.657261848449707,657.5838623046875,12.50078582763672,0.0,57.41749954223633
2019-01-01 13:00:00,6.029389381408691,513.548095703125,11.585213661193848,0.0,55.5029411315918
2019-01-01 13:10:00,5.800501346588135,479.9449462890625,11.31272029876709,0.0,57.78461456298828
2019-01-01 13:20:00,6.419404983520508,676.4503784179688,12.603973388671877,0.0,55.79999923706055
2019-01-01 13:30:00,6.078451633453369,475.1155395507813,11.283092498779297,0.0,56.46764755249024
2019-01-01 13:40:00,4.5658063888549805,252.93919372558597,9.41889476776123,0.0,57.21500015258789
2019-01-01 13:50:00,3.792084217071533,190.6326141357422,8.924710273742676,0.0739978849887847,57.21749877929688
2019-01-01 14:00:00,4.186375141143799,200.38775634765625,9.003783226013184,0.0244997460395097,57.307498931884766
2019-01-01 14:10:00,5.564233779907227,343.3389892578125,10.073478698730469,0.0244997460395097,57.54999923706055
2019-01-01 14:20:00,5.805650234222412,357.151123046875,10.42575454711914,0.0,58.97999954223633
2019-01-01 14:30:00,4.690026760101318,214.275634765625,9.074106216430664,0.0,58.57999801635742
2019-01-01 14:40:00,4.952333450317383,226.96034240722656,9.189908027648926,0.0,58.213157653808594
2019-01-01 14:50:00,5.185868263244629,249.92372131347656,9.456110954284668,0.0,58.3125
2019-01-01 15:00:00,5.005979061126709,226.0267333984375,9.21479606628418,0.0,58.27499771118164
2019-01-01 15:10:00,4.545406341552734,183.42562866210935,8.73766803741455,0.0,58.125
2019-01-01 15:20:00,3.6821014881134033,97.69430541992188,8.215065956115723,0.4699915051460266,57.84249877929688
2019-01-01 15:30:00,5.125855445861816,208.0101318359375,8.983037948608398,0.0,57.657501220703125
2019-01-01 15:40:00,4.348328113555908,134.41738891601562,8.246261596679688,0.0,57.26749801635742
2019-01-01 15:50:00,4.21332311630249,110.788818359375,8.149829864501953,0.0979994311928749,56.8849983215332
2019-01-01 16:00:00,5.216626167297363,215.73480224609372,9.10127067565918,0.0489995703101158,57.33250045776367
2019-01-01 16:10:00,5.436164855957031,288.03399658203125,9.80831241607666,0.0,57.727500915527344
2019-01-01 16:20:00,3.4457452297210693,87.55723571777344,8.417261123657227,0.7935020923614502,57.07500076293945
2019-01-01 16:30:00,4.813318729400635,181.68899536132807,8.726405143737793,0.0244997460395097,56.775001525878906
2019-01-01 16:40:00,5.418549060821533,270.1579284667969,9.627617835998535,0.0,56.77750015258789
2019-01-01 16:50:00,5.757759094238281,297.8013610839844,9.96184539794922,0.0,57.01052474975586
2019-01-01 17:00:00,5.423171043395996,272.8114318847656,9.704838752746582,0.0,57.09499740600586
2019-01-01 17:10:00,5.543604373931885,275.7685546875,9.709795951843262,0.0,57.09499740600586
2019-01-01 17:20:00,5.322692394256592,228.47349548339844,9.197283744812012,0.0,57.005001068115234
2019-01-01 17:30:00,5.464231491088867,279.8778686523437,9.740311622619627,0.0,57.06499862670898
2019-01-01 17:40:00,5.620676040649414,312.64801025390625,10.052311897277832,0.0,57.209999084472656
2019-01-01 17:50:00,5.201776027679443,255.59410095214844,9.517539978027344,0.0,57.1099967956543
2019-01-01 18:00:00,5.126932144165039,233.81846618652344,9.257438659667969,0.0,57.00249862670898
2019-01-01 18:10:00,5.262494087219238,281.7922058105469,9.726448059082031,0.0,57.470001220703125
2019-01-01 18:20:00,6.248162746429443,452.6338806152344,11.19003677368164,0.0,58.07749938964844
2019-01-01 18:30:00,6.347137928009033,503.8386840820313,11.54260540008545,0.0,58.03499984741211
